brand,engineSize,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,mileage,mpg,price,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto,year
ford,2.0,1,0,0,0,0,12034,47.9,20495,0,1,0,0,2019
ford,2.0,1,0,0,0,0,10923,67.3,19995,0,1,0,0,2018
ford,2.0,1,0,0,0,0,10171,38.2,19995,0,1,0,0,2019
ford,1.5,1,0,0,0,0,30923,74.3,10995,0,1,0,0,2016
ford,1.0,0,0,0,0,1,2291,52.3,18995,0,1,0,0,2019
ford,1.5,0,0,0,0,1,23469,51.4,11995,0,1,0,0,2017
ford,2.0,1,0,0,0,0,13626,60.1,16998,0,1,0,0,2017
ford,1.2,0,0,0,0,1,35180,54.3,7398,0,1,0,0,2016
ford,1.0,0,0,0,0,1,17708,58.9,11498,0,1,0,0,2019
ford,1.0,0,0,0,0,1,9957,58.9,13998,0,1,0,0,2019
ford,1.0,0,0,0,0,1,4542,60.1,16698,0,1,0,0,2019
ford,1.5,1,0,0,0,0,38358,78.5,9998,0,1,0,0,2016
ford,2.0,1,0,0,0,0,25878,67.3,12998,0,1,0,0,2015
ford,1.5,0,0,0,0,1,18325,44.8,9998,0,0,0,1,2016
ford,1.0,0,0,0,0,1,9338,60.1,12498,0,1,0,0,2017
ford,1.5,1,0,0,0,0,7133,58.9,14998,0,1,0,0,2018
ford,1.0,0,0,0,0,1,42002,60.1,10498,0,1,0,0,2017
ford,1.5,0,0,0,0,1,3700,38.2,16995,1,0,0,0,2017
ford,1.0,0,0,0,0,1,5600,60.1,15495,0,1,0,0,2019
ford,1.0,0,0,0,0,1,17288,65.7,9495,0,1,0,0,2015
ford,1.6,1,0,0,0,0,42996,70.6,5995,0,1,0,0,2013
ford,1.0,0,0,0,0,1,47566,56.5,7498,0,1,0,0,2014
ford,1.0,0,0,0,0,1,4262,65.7,11798,0,1,0,0,2017
ford,1.0,0,0,0,0,1,10125,65.7,10998,0,1,0,0,2017
ford,1.5,0,0,0,0,1,17028,46.3,14998,1,0,0,0,2017
ford,1.2,0,0,0,0,1,12753,54.3,8998,0,1,0,0,2017
ford,2.0,1,0,0,0,0,24895,67.3,13998,0,1,0,0,2016
ford,2.0,0,0,0,0,1,9066,41.5,17998,0,1,0,0,2017
ford,1.5,0,0,0,0,1,3292,40.3,18998,0,1,0,0,2019
ford,2.0,1,0,0,0,0,48130,45.6,9198,0,0,0,1,2013
ford,2.0,1,0,0,0,0,27513,54.3,14498,0,1,0,0,2015
ford,2.0,0,0,0,0,1,32511,41.5,14998,0,1,0,0,2017
ford,1.2,0,0,0,0,1,21888,54.3,8498,0,1,0,0,2016
ford,1.0,0,0,0,0,1,11130,58.9,13995,0,1,0,0,2019
ford,2.0,0,0,0,0,1,14441,41.5,18498,0,1,0,0,2017
ford,1.0,0,0,0,0,1,13401,60.1,13998,0,1,0,0,2018
ford,1.0,0,0,0,0,1,10567,58.9,12798,0,1,0,0,2019
ford,1.0,0,0,0,0,1,7872,58.9,14698,0,1,0,0,2019
ford,1.2,0,0,0,0,1,10641,57.7,7698,0,1,0,0,2017
ford,1.0,0,0,0,0,1,10222,54.3,12498,0,1,0,0,2018
ford,1.0,0,0,0,0,1,28519,62.8,9998,0,1,0,0,2017
ford,2.0,1,0,0,0,0,51772,60.1,13998,0,1,0,0,2017
ford,1.0,0,0,0,0,1,7350,57.7,9500,1,0,0,0,2016
ford,1.2,0,0,0,0,1,12231,47.9,8195,0,1,0,0,2018
ford,1.5,0,0,0,0,1,5354,31.0,21498,1,0,0,0,2019
ford,2.0,0,0,0,0,1,19525,41.5,17998,0,1,0,0,2017
ford,1.0,0,0,0,0,1,11922,54.3,14498,0,1,0,0,2018
ford,1.5,1,0,0,0,0,16984,68.9,9998,0,1,0,0,2016
ford,1.2,0,0,0,0,1,16070,54.3,7998,0,1,0,0,2016
ford,1.0,0,0,0,0,1,26648,61.4,10998,0,1,0,0,2018
ford,1.0,0,0,0,0,1,19140,62.8,10998,0,1,0,0,2017
ford,1.5,1,0,0,0,0,26399,74.3,9998,0,1,0,0,2016
ford,1.2,0,0,0,0,1,53545,54.3,5498,0,1,0,0,2013
ford,1.0,0,0,0,0,1,25491,65.7,9298,0,1,0,0,2017
ford,1.0,0,0,0,0,1,31359,65.7,7298,0,1,0,0,2014
ford,1.5,1,0,0,0,0,51656,74.3,8498,0,1,0,0,2016
ford,2.0,1,0,0,0,0,11221,54.3,17698,0,0,0,1,2016
ford,2.0,1,0,0,0,0,23356,60.1,14498,0,1,0,0,2017
ford,1.0,0,0,0,0,1,15267,53.3,12898,0,1,0,0,2018
ford,1.5,1,0,0,0,0,41294,74.4,7998,0,1,0,0,2017
ford,1.0,0,0,0,0,1,7993,49.6,12198,0,1,0,0,2018
ford,1.0,0,0,0,0,1,30207,53.3,9698,0,1,0,0,2017
ford,1.0,0,0,0,0,1,19815,65.7,8798,0,1,0,0,2016
ford,2.0,1,0,0,0,0,43717,54.3,14298,0,1,0,0,2015
ford,1.0,0,0,0,0,1,4534,58.9,15798,0,1,0,0,2018
ford,1.0,0,0,0,0,1,9148,65.7,10298,0,1,0,0,2017
ford,1.2,0,0,0,0,1,22609,57.7,4898,0,1,0,0,2014
ford,1.5,1,0,0,0,0,15510,74.3,10298,0,1,0,0,2016
ford,1.0,0,0,0,0,1,20347,65.7,9998,0,1,0,0,2017
ford,1.5,0,0,0,0,1,3044,39.2,16698,0,1,0,0,2018
ford,1.2,0,0,0,0,1,5233,54.3,8998,0,1,0,0,2017
ford,1.6,1,0,0,0,0,28359,60.1,8998,0,1,0,0,2015
ford,1.0,0,0,0,0,1,12244,51.4,12498,0,0,0,1,2017
ford,1.0,0,0,0,0,1,17918,65.7,12498,0,1,0,0,2018
ford,2.0,1,0,0,0,0,4623,43.5,34498,0,0,0,1,2020
ford,1.5,0,0,0,0,1,16770,44.8,9298,0,1,0,0,2017
ford,1.0,0,0,0,0,1,25459,60.1,10900,0,1,0,0,2017
ford,1.0,0,0,0,0,1,23913,53.3,9998,0,1,0,0,2017
ford,1.0,0,0,0,0,1,9901,65.7,12998,0,1,0,0,2018
ford,1.0,0,0,0,0,1,15006,51.4,10998,0,0,0,1,2016
ford,2.0,0,0,0,0,1,19593,41.5,15500,0,1,0,0,2017
ford,1.5,1,0,0,0,0,23027,58.9,16200,0,0,0,1,2017
ford,1.5,1,0,0,0,0,13580,64.2,10500,0,0,0,1,2016
ford,2.0,1,0,0,0,0,32000,67.3,13200,0,1,0,0,2015
ford,1.0,0,0,0,0,1,15365,60.1,18698,0,1,0,0,2019
ford,1.5,1,0,0,0,0,7924,80.7,16998,0,1,0,0,2019
ford,1.0,0,0,0,0,1,10721,65.7,9998,0,1,0,0,2017
ford,1.0,0,0,0,0,1,25939,53.3,9498,0,1,0,0,2017
ford,1.0,0,0,0,0,1,3265,58.9,17498,0,1,0,0,2019
ford,1.0,0,0,0,0,1,11045,41.5,15998,1,0,0,0,2019
ford,1.0,0,0,0,0,1,250,51.4,17998,0,1,0,0,2020
ford,1.4,0,0,0,0,1,44901,47.1,5698,0,1,0,0,2013
ford,1.0,0,0,0,0,1,22001,60.1,9998,0,1,0,0,2017
ford,1.0,0,0,0,0,1,4563,54.3,17298,0,1,0,0,2020
ford,1.0,0,0,0,0,1,12236,55.4,16998,0,1,0,0,2019
ford,2.0,1,0,0,0,0,7584,39.2,23998,0,1,0,0,2019
ford,1.0,0,0,0,0,1,41599,65.7,6498,0,1,0,0,2013
ford,1.0,0,0,0,0,1,10373,54.3,12498,0,1,0,0,2017
ford,1.0,0,0,0,0,1,79300,65.7,4998,0,1,0,0,2013
ford,1.0,0,0,0,0,1,12982,55.4,11498,0,1,0,0,2017
ford,1.5,1,0,0,0,0,24386,74.3,11298,0,1,0,0,2017
ford,1.5,1,0,0,0,0,18209,64.2,9298,0,1,0,0,2017
ford,1.0,0,0,0,0,1,9796,54.3,12998,0,1,0,0,2018
ford,1.0,0,0,0,0,1,9428,62.8,14498,0,1,0,0,2018
ford,2.0,1,0,0,0,0,30528,56.5,18498,0,1,0,0,2016
ford,1.0,0,0,0,0,1,41772,55.4,8498,0,1,0,0,2016
ford,1.0,0,0,0,0,1,15673,65.7,8298,0,1,0,0,2015
ford,1.5,1,0,0,0,0,47219,74.3,8498,0,1,0,0,2015
ford,1.0,0,0,0,0,1,16081,57.7,12998,0,1,0,0,2018
ford,1.0,0,0,0,0,1,10476,60.1,16998,0,1,0,0,2019
ford,1.0,0,0,0,0,1,16647,65.7,9998,0,1,0,0,2016
ford,2.0,1,0,0,0,0,41457,54.3,13698,0,1,0,0,2017
ford,1.0,0,0,0,0,1,4735,51.4,13998,0,0,0,1,2017
ford,1.0,0,0,0,0,1,24045,53.3,9498,0,1,0,0,2016
ford,1.0,0,0,0,0,1,6500,51.4,15984,0,1,0,0,2019
ford,1.5,0,0,0,0,1,60190,44.8,8489,0,1,0,0,2017
ford,1.5,1,0,0,0,0,27000,78.5,9995,0,1,0,0,2017
ford,1.0,0,0,0,0,1,32538,65.7,8498,0,1,0,0,2017
ford,2.0,1,0,0,0,0,36345,54.3,13498,0,1,0,0,2016
ford,1.0,0,0,0,0,1,43623,61.4,8998,0,1,0,0,2016
ford,2.0,1,0,0,0,0,58500,45.6,9998,0,0,0,1,2013
ford,2.0,1,0,0,0,0,15729,54.3,17498,0,1,0,0,2017
ford,1.0,0,0,0,0,1,7892,65.7,9998,0,1,0,0,2018
ford,1.6,0,0,0,0,1,24725,47.9,11990,0,1,0,0,2017
ford,1.5,1,0,0,0,0,7000,80.7,16899,0,1,0,0,2019
ford,1.0,0,0,0,0,1,3500,51.4,15984,0,1,0,0,2019
ford,1.0,0,0,0,0,1,4500,51.4,15984,0,1,0,0,2019
ford,1.0,0,0,0,0,1,4000,51.4,15984,0,1,0,0,2019
ford,1.5,1,0,0,0,0,4889,68.9,13998,0,1,0,0,2019
ford,2.0,1,0,0,0,0,20633,54.3,17994,0,1,0,0,2017
ford,2.0,1,0,0,0,0,47937,51.4,17489,0,0,0,1,2016
ford,2.0,1,0,0,0,0,28500,54.3,19899,0,0,0,1,2018
ford,1.2,0,0,0,0,1,85000,54.3,4699,0,1,0,0,2014
ford,1.0,0,0,0,0,1,23000,53.3,9949,0,1,0,0,2017
ford,1.0,0,0,0,0,1,9995,55.4,11498,0,1,0,0,2017
ford,1.0,0,0,0,0,1,12626,55.4,10898,0,1,0,0,2017
ford,1.0,0,0,0,0,1,7320,55.4,12998,0,1,0,0,2018
ford,1.0,0,0,0,0,1,23394,48.7,13498,0,1,0,0,2019
ford,1.5,1,0,0,0,0,12932,68.9,9998,0,1,0,0,2017
ford,2.0,1,0,0,0,0,22246,64.2,18998,1,0,0,0,2019
ford,1.1,0,0,0,0,1,5530,48.7,11798,0,1,0,0,2019
ford,1.1,0,0,0,0,1,4590,48.7,11798,0,1,0,0,2019
ford,1.0,0,0,0,0,1,28479,65.7,8498,0,1,0,0,2017
ford,2.0,1,0,0,0,0,67895,47.9,8998,0,1,0,0,2013
ford,1.0,0,0,0,0,1,6249,60.1,14799,0,1,0,0,2019
ford,1.0,0,0,0,0,1,8560,60.1,14799,0,1,0,0,2019
ford,5.0,0,0,0,0,1,3500,22.1,42489,1,0,0,0,2020
ford,1.5,0,0,0,0,1,9940,45.6,17498,0,1,0,0,2017
ford,1.0,0,0,0,0,1,4930,60.1,16498,0,1,0,0,2019
ford,2.0,0,0,0,0,1,12011,41.5,19698,0,1,0,0,2018
ford,1.2,0,0,0,0,1,23053,54.3,8498,0,1,0,0,2016
ford,2.0,0,0,0,0,1,17589,41.5,16998,0,1,0,0,2016
ford,1.0,0,0,0,0,1,7000,58.9,14998,0,1,0,0,2019
ford,1.5,1,0,0,0,0,3500,61.4,19999,0,1,0,0,2019
ford,2.0,1,0,0,0,0,5500,47.9,20999,1,0,0,0,2019
ford,1.0,0,0,0,0,1,7000,60.1,14998,0,1,0,0,2019
ford,1.0,0,0,0,0,1,7000,58.9,14998,0,1,0,0,2019
ford,1.5,1,0,0,0,0,5000,68.9,13998,0,1,0,0,2019
ford,2.0,1,0,0,0,0,33026,60.1,13898,0,1,0,0,2017
ford,1.0,0,0,0,0,1,8560,65.7,11498,0,1,0,0,2016
ford,2.0,0,0,0,0,1,16548,41.5,19698,0,1,0,0,2018
ford,1.5,1,0,0,0,0,49485,74.3,10498,0,1,0,0,2017
ford,2.0,1,0,0,0,0,14569,53.3,17498,0,0,0,1,2017
ford,2.0,1,0,0,0,0,60151,54.3,12498,0,1,0,0,2015
ford,1.0,0,0,0,0,1,9148,61.4,11498,0,1,0,0,2017
ford,1.0,0,0,0,0,1,13548,65.7,10998,0,1,0,0,2017
ford,2.0,0,0,1,0,0,7337,47.1,22998,1,0,0,0,2019
ford,1.2,0,0,0,0,1,6649,54.3,8498,0,1,0,0,2015
ford,1.0,0,0,0,0,1,7690,60.1,11998,0,1,0,0,2017
ford,1.1,0,0,0,0,1,3396,48.7,11898,0,1,0,0,2019
ford,1.0,0,0,0,0,1,15766,58.9,11498,0,1,0,0,2019
ford,1.0,0,0,0,0,1,7349,58.9,13298,0,1,0,0,2019
ford,1.5,1,0,0,0,0,36860,68.9,9698,0,1,0,0,2016
ford,1.5,1,0,0,0,0,59498,68.9,10498,0,1,0,0,2018
ford,2.0,1,0,0,0,0,17367,60.1,10998,0,1,0,0,2015
ford,1.1,0,0,0,0,1,14403,64.2,9598,0,1,0,0,2017
ford,1.0,0,0,0,0,1,20647,60.1,16998,0,1,0,0,2019
ford,1.0,0,0,0,0,1,13351,58.9,13498,0,1,0,0,2019
ford,1.2,0,0,0,0,1,34804,54.3,6998,0,1,0,0,2016
ford,2.0,1,0,0,0,0,38113,60.1,15498,0,1,0,0,2017
ford,1.1,0,0,0,0,1,27399,64.2,9949,0,1,0,0,2018
ford,1.5,1,0,0,0,0,2455,68.9,12998,0,1,0,0,2018
ford,2.0,1,0,0,0,0,52000,47.9,20799,1,0,0,0,2016
ford,2.3,0,0,0,0,1,3500,30.7,38489,1,0,0,0,2020
ford,1.1,0,0,0,0,1,35417,64.2,9489,0,1,0,0,2018
ford,1.0,0,0,0,0,1,11982,48.7,13949,0,0,0,1,2019
ford,1.0,0,0,0,0,1,28138,56.5,10990,0,1,0,0,2018
ford,2.0,1,0,0,0,0,34805,54.3,13489,0,1,0,0,2017
ford,1.6,1,0,0,0,0,64612,67.3,7994,0,1,0,0,2015
ford,1.0,0,0,0,0,1,19665,60.1,11489,0,1,0,0,2018
ford,1.5,1,0,0,0,0,17500,64.2,15699,0,1,0,0,2018
ford,1.5,1,0,0,0,0,4000,74.3,19998,0,1,0,0,2020
ford,1.5,1,0,0,0,0,5000,74.3,19489,0,1,0,0,2020
ford,1.0,0,0,0,0,1,7000,58.9,14998,0,1,0,0,2019
ford,1.5,1,0,0,0,0,26445,64.2,9199,0,1,0,0,2016
ford,1.5,1,0,0,0,0,26445,68.9,10489,0,1,0,0,2017
ford,1.5,1,0,0,0,0,2922,64.2,11489,0,1,0,0,2018
ford,2.3,0,0,0,0,1,3000,28.8,29998,1,0,0,0,2018
ford,5.0,0,0,0,0,1,6250,23.5,31498,1,0,0,0,2018
ford,1.0,0,0,0,0,1,6691,61.4,11999,0,1,0,0,2018
ford,1.5,1,0,0,0,0,9486,56.6,15990,1,0,0,0,2018
ford,1.5,0,0,0,0,1,8703,40.9,16998,1,0,0,0,2019
ford,1.5,1,0,0,0,0,5636,68.9,15489,0,1,0,0,2019
ford,2.0,1,0,0,0,0,8224,56.5,22489,0,1,0,0,2019
ford,2.0,1,0,0,0,0,4000,56.5,22489,0,1,0,0,2019
ford,1.5,1,0,0,0,0,55898,78.5,5998,0,1,0,0,2015
ford,1.0,0,0,0,0,1,28001,60.1,10998,0,1,0,0,2017
