brand,engineSize,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,mileage,mpg,price,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto,year
bmw,2.0,0,0,0,0,1,4812,47.9,19998,0,0,0,1,2019
bmw,2.0,0,0,0,0,1,37272,44.8,16698,0,0,0,1,2016
bmw,2.0,1,0,0,0,0,4250,48.7,27998,0,0,0,1,2019
bmw,3.0,1,0,0,0,0,15711,60.1,27798,0,0,0,1,2018
bmw,3.0,0,0,0,0,1,21236,36.2,18298,0,1,0,0,2016
bmw,1.5,0,0,0,0,1,24008,55.5,14698,0,0,0,1,2017
bmw,2.0,1,0,0,0,0,25994,55.4,18498,0,0,0,1,2016
bmw,3.0,1,0,0,0,0,24188,47.1,27998,1,0,0,0,2015
bmw,3.0,1,0,0,0,0,59216,47.9,21498,1,0,0,0,2015
bmw,3.0,0,0,0,0,1,21171,36.2,19498,0,1,0,0,2017
bmw,1.5,0,0,0,0,1,24259,52.3,14498,0,1,0,0,2017
bmw,2.0,1,0,0,0,0,19379,65.7,22998,0,0,0,1,2017
bmw,1.5,1,0,0,0,0,20790,70.6,14498,0,1,0,0,2017
bmw,2.0,1,0,0,0,0,2743,60.1,29898,0,0,0,1,2019
bmw,2.0,0,0,0,0,1,6000,48.7,22998,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,3980,53.3,29998,0,1,0,0,2019
bmw,2.0,1,0,0,0,0,101,60.1,29898,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,12725,68.9,20498,0,0,0,1,2017
bmw,2.0,1,0,0,0,0,18200,48.7,27650,0,0,0,1,2019
bmw,2.0,0,0,0,0,1,25300,41.5,18650,0,0,0,1,2016
bmw,2.0,0,0,0,0,1,7200,48.7,22995,1,0,0,0,2018
bmw,3.0,1,0,0,0,0,6100,47.1,36995,0,0,0,1,2018
bmw,2.0,1,0,0,0,0,6800,68.9,26995,1,0,0,0,2018
bmw,2.0,1,0,0,0,0,31600,57.6,11995,0,1,0,0,2013
bmw,2.0,1,0,0,0,0,8700,49.6,25995,0,0,0,1,2018
bmw,3.0,1,0,0,0,0,43600,44.8,29995,1,0,0,0,2016
bmw,2.0,0,0,0,0,1,16452,48.7,21495,0,0,0,1,2018
bmw,2.0,1,0,0,0,0,15838,60.1,22998,1,0,0,0,2017
bmw,3.0,1,0,0,0,0,6775,51.4,34498,1,0,0,0,2019
bmw,2.0,1,0,0,0,0,11234,68.9,18498,0,0,0,1,2019
bmw,3.0,1,0,0,0,0,5893,44.1,45898,0,0,0,1,2019
bmw,3.0,1,0,0,0,0,9781,48.7,37898,0,0,0,1,2019
bmw,2.0,0,0,1,0,0,17303,85.6,34498,1,0,0,0,2016
bmw,3.0,0,0,0,0,1,25334,35.3,17998,0,1,0,0,2016
bmw,3.0,1,0,0,0,0,36501,53.3,18498,0,0,0,1,2016
bmw,2.0,0,0,0,0,1,2318,47.9,23998,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,14418,55.4,21498,0,0,0,1,2017
bmw,2.0,1,0,0,0,0,12160,65.7,18500,0,0,0,1,2017
bmw,3.0,1,0,0,0,0,20290,48.7,31000,0,0,0,1,2018
bmw,2.0,1,0,0,0,0,13690,57.6,19500,0,0,0,1,2016
bmw,3.0,1,0,0,0,0,22158,47.1,34000,1,0,0,0,2017
bmw,3.0,1,0,0,0,0,36174,47.1,28000,1,0,0,0,2015
bmw,3.0,1,0,0,0,0,30000,53.3,22000,0,0,0,1,2018
bmw,3.0,0,0,0,0,1,40125,35.3,16000,0,1,0,0,2016
bmw,2.0,0,0,0,0,1,20087,44.8,18000,0,1,0,0,2017
bmw,3.0,1,0,0,0,0,5000,31.4,78000,0,0,0,1,2020
bmw,2.0,0,0,0,0,1,11150,48.7,22500,0,0,0,1,2018
bmw,1.5,0,0,0,0,1,5827,37.7,15500,0,1,0,0,2018
bmw,3.0,1,0,0,0,0,14000,50.4,29000,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,5196,65.7,24700,0,0,0,1,2019
bmw,1.5,0,0,0,0,1,2500,39.2,24000,0,0,0,1,2019
bmw,1.5,1,0,0,0,0,7000,50.4,16000,0,1,0,0,2018
bmw,3.0,0,0,0,0,1,26,24.8,56000,0,0,0,1,2019
bmw,2.0,0,0,0,0,1,4493,34.5,32000,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,10545,60.1,20000,0,0,0,1,2018
bmw,2.0,0,0,0,0,1,16500,44.8,22000,0,0,0,1,2017
bmw,2.0,0,0,1,0,0,43695,134.5,16998,0,0,0,1,2016
bmw,2.0,1,0,0,0,0,48867,54.3,17498,0,0,0,1,2015
bmw,1.5,0,0,0,0,1,23157,54.3,15798,0,0,0,1,2017
bmw,2.0,1,0,0,0,0,30434,57.6,18998,0,0,0,1,2016
bmw,3.0,1,0,0,0,0,39700,50.4,20000,0,0,0,1,2015
bmw,2.0,1,0,0,0,0,5739,62.8,28000,0,0,0,1,2019
bmw,3.0,1,0,0,0,0,18000,42.8,41500,1,0,0,0,2017
bmw,1.5,1,0,0,0,0,24275,68.9,16000,0,0,0,1,2018
bmw,2.0,1,0,0,0,0,14774,58.9,20800,0,0,0,1,2017
bmw,2.0,0,0,0,0,1,12133,48.7,20500,0,0,0,1,2018
bmw,1.5,0,0,0,0,1,15645,52.3,15500,0,1,0,0,2017
bmw,3.0,1,0,0,0,0,25085,47.9,25000,0,0,0,1,2016
bmw,3.0,0,0,0,0,1,19486,39.8,21500,0,0,0,1,2017
bmw,2.0,1,0,0,0,0,5431,48.7,30000,0,0,0,1,2019
bmw,3.0,1,0,0,0,0,6555,42.2,53000,0,0,0,1,2020
bmw,3.0,1,0,0,0,0,73923,52.3,14000,0,0,0,1,2014
bmw,3.0,0,0,0,0,1,6500,32.5,25990,0,0,0,1,2018
bmw,2.0,1,0,0,0,0,10920,42.8,32000,0,0,0,1,2018
bmw,2.0,0,0,0,0,1,8000,44.8,24300,0,0,0,1,2019
bmw,3.0,1,0,0,0,0,12250,53.3,33000,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,37000,54.3,20500,0,0,0,1,2016
bmw,3.0,1,0,0,0,0,40500,53.3,19000,0,0,0,1,2016
bmw,2.0,1,0,0,0,0,33000,60.1,18000,0,0,0,1,2017
bmw,3.0,0,0,0,0,1,2000,32.5,51000,0,0,0,1,2020
bmw,2.0,1,0,0,0,0,48000,54.3,16500,0,0,0,1,2015
bmw,2.0,0,0,0,0,1,17410,40.9,19800,0,1,0,0,2017
bmw,1.5,0,0,0,0,1,25975,53.3,13500,0,1,0,0,2017
bmw,1.5,0,0,0,0,1,12054,54.3,18500,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,51203,65.7,9300,0,1,0,0,2014
bmw,3.0,1,0,0,0,0,5145,37.7,50000,0,0,0,1,2019
bmw,1.5,1,0,0,0,0,23274,72.4,11800,0,1,0,0,2017
bmw,2.0,1,0,0,0,0,10948,60.1,22000,0,0,0,1,2018
bmw,3.0,0,0,0,0,1,7000,38.2,27500,0,0,0,1,2019
bmw,3.0,1,0,0,0,0,16000,60.1,28000,0,0,0,1,2019
bmw,1.5,0,0,0,0,1,5550,43.5,29000,0,1,0,0,2020
bmw,3.0,1,0,0,0,0,50687,52.3,16800,0,0,0,1,2014
bmw,3.0,1,0,0,0,0,46500,55.4,15500,0,0,0,1,2013
bmw,2.0,1,0,0,0,0,25300,60.1,19300,0,0,0,1,2016
bmw,2.0,1,0,0,0,0,12458,62.8,16998,0,0,0,1,2017
bmw,3.0,0,0,0,0,1,21200,39.8,21498,0,0,0,1,2017
bmw,3.0,1,0,0,0,0,20151,53.3,18998,0,0,0,1,2016
bmw,2.0,1,0,0,0,0,13278,58.9,18498,0,1,0,0,2017
bmw,2.0,0,0,0,0,1,9000,48.7,27000,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,13174,49.6,18000,0,0,0,1,2018
bmw,3.0,1,0,0,0,0,39085,54.3,26000,0,0,0,1,2016
bmw,3.0,1,0,0,0,0,14834,51.4,25500,0,0,0,1,2017
bmw,3.0,1,0,0,0,0,15088,55.4,18000,0,0,0,1,2016
bmw,2.0,1,0,0,0,0,16761,67.3,16800,0,0,0,1,2017
bmw,2.0,1,0,0,0,0,18564,60.1,21300,0,0,0,1,2018
bmw,2.0,0,0,0,0,1,1418,36.2,29000,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,5525,50.4,34000,0,0,0,1,2019
bmw,3.0,1,0,0,0,0,15338,49.6,24000,0,0,0,1,2017
bmw,2.0,1,0,0,0,0,35500,55.4,14990,0,0,0,1,2013
bmw,3.0,1,0,0,0,0,11086,53.3,30000,0,0,0,1,2017
bmw,1.5,0,0,0,0,1,11132,55.5,15800,0,0,0,1,2018
bmw,1.5,0,0,0,0,1,7656,37.2,16500,0,0,0,1,2018
bmw,2.0,1,0,0,0,0,41567,54.3,19500,0,0,0,1,2015
bmw,3.0,0,0,0,0,1,1034,39.2,40000,0,0,0,1,2019
bmw,3.0,0,0,0,0,1,20294,39.8,21800,0,0,0,1,2017
bmw,3.0,1,0,0,0,0,30422,51.4,20998,0,0,0,1,2017
bmw,3.0,1,0,0,0,0,20313,56.5,19698,0,0,0,1,2017
bmw,3.0,1,0,0,0,0,28775,51.4,21498,0,0,0,1,2016
bmw,2.0,0,0,0,0,1,6147,47.9,17200,0,0,0,1,2015
bmw,3.0,1,0,0,0,0,45150,45.6,24000,1,0,0,0,2013
bmw,1.5,1,0,0,0,0,2073,57.7,26000,0,1,0,0,2019
bmw,2.0,0,0,0,0,1,25,48.7,27000,0,0,0,1,2020
bmw,2.0,1,0,0,0,0,25,60.1,27500,0,0,0,1,2020
bmw,3.0,1,0,0,0,0,6500,37.7,52000,0,0,0,1,2019
bmw,3.0,1,0,0,0,0,4025,50.4,32000,0,0,0,1,2019
bmw,1.5,1,0,0,0,0,27221,74.3,10498,0,1,0,0,2015
bmw,2.0,1,0,0,0,0,75561,68.9,9985,0,1,0,0,2013
bmw,2.0,1,0,0,0,0,53755,52.3,19485,0,1,0,0,2015
bmw,2.0,1,0,0,0,0,95043,62.8,9965,0,0,0,1,2013
bmw,2.0,1,0,0,0,0,56952,52.3,10985,0,0,0,1,2014
bmw,1.5,1,0,0,0,0,59066,72.4,13489,0,0,0,1,2017
bmw,2.0,1,0,0,0,0,46889,67.3,13994,0,0,0,1,2016
bmw,3.0,1,0,0,0,0,5137,51.4,35950,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,8794,60.1,25490,0,0,0,1,2019
bmw,3.0,1,0,0,0,0,9854,53.3,34900,0,0,0,1,2019
bmw,3.0,1,0,0,0,0,7123,52.3,42000,0,0,0,1,2018
bmw,2.0,1,0,0,0,0,41500,57.6,12000,0,1,0,0,2014
bmw,2.0,1,0,0,0,0,24678,65.7,14000,0,1,0,0,2016
bmw,3.0,0,0,0,0,1,2258,34.0,48000,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,4413,46.3,23950,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,7292,58.9,26550,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,46354,57.6,18000,0,0,0,1,2016
bmw,3.0,1,0,0,0,0,21525,49.6,27990,0,0,0,1,2018
bmw,1.5,0,0,0,0,1,15663,53.3,13450,0,1,0,0,2017
bmw,3.0,1,0,0,0,0,18000,47.1,34990,1,0,0,0,2017
bmw,2.0,1,0,0,0,0,17,60.1,29500,0,0,0,1,2020
bmw,2.0,1,0,0,0,0,3816,62.8,28500,0,0,0,1,2019
bmw,2.0,0,0,0,0,1,4405,48.7,26000,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,4825,49.6,27000,0,1,0,0,2019
bmw,2.0,1,0,0,0,0,4406,60.1,27000,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,11564,49.6,33000,0,0,0,1,2019
bmw,2.0,0,0,0,0,1,10,34.0,32000,0,0,0,1,2019
bmw,2.0,1,0,0,0,0,51700,65.7,14495,0,0,0,1,2016
bmw,1.6,0,0,0,0,1,55701,47.9,9498,0,0,0,1,2013
bmw,3.0,0,0,0,0,1,11131,39.8,23498,0,0,0,1,2018
bmw,3.0,1,0,0,0,0,5000,43.5,51000,0,0,0,1,2020
bmw,2.0,1,0,0,0,0,25000,54.3,22000,0,0,0,1,2016
