brand,engineSize,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,mileage,mpg,price,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto,year
audi,1.0,0,0,0,0,1,19268,67.3,11700,0,1,0,0,2017
audi,1.8,0,0,0,0,1,51441,50.4,11500,1,0,0,0,2013
audi,1.0,0,0,0,0,1,18181,67.3,10800,0,1,0,0,2016
audi,2.0,1,0,0,0,0,19494,67.3,12500,0,1,0,0,2016
audi,2.0,1,0,0,0,0,32808,61.4,16600,0,1,0,0,2016
audi,2.0,1,0,0,0,0,25965,65.7,13100,0,1,0,0,2017
audi,2.0,1,0,0,0,0,88215,68.9,8300,0,1,0,0,2016
audi,1.0,0,0,0,0,1,5704,49.6,16000,0,1,0,0,2019
audi,1.4,0,0,0,0,1,10959,51.4,16900,0,1,0,0,2017
audi,2.0,1,0,0,0,0,30201,47.1,19600,1,0,0,0,2016
audi,2.0,0,0,0,0,1,19319,40.4,21800,1,0,0,0,2017
audi,2.0,1,0,0,0,0,22582,61.4,16200,0,1,0,0,2017
audi,2.0,0,0,0,0,1,20052,49.6,18700,0,1,0,0,2017
audi,2.0,1,0,0,0,0,16666,60.1,16100,0,1,0,0,2016
audi,1.6,1,0,0,0,0,25626,74.3,11300,0,1,0,0,2016
audi,1.4,0,0,0,0,1,10460,60.1,14100,0,1,0,0,2016
audi,2.0,1,0,0,0,0,43307,57.6,16600,1,0,0,0,2016
audi,1.4,0,0,0,0,1,29327,55.4,11300,0,1,0,0,2017
audi,1.4,0,0,0,0,1,36714,51.4,15600,0,1,0,0,2017
audi,1.4,0,0,0,0,1,28324,53.3,10000,0,1,0,0,2014
audi,1.4,0,0,0,0,1,12100,56.5,14500,0,1,0,0,2016
audi,2.0,1,0,0,0,0,18001,62.8,16100,0,1,0,0,2017
audi,1.4,0,0,0,0,1,28760,55.4,10600,0,1,0,0,2016
audi,1.5,0,0,0,0,1,4000,44.1,25499,0,0,0,1,2019
audi,2.0,1,0,0,0,0,7897,47.9,25499,0,0,0,1,2019
audi,3.0,1,0,0,0,0,24744,56.5,15500,1,0,0,0,2016
audi,2.0,1,0,0,0,0,30075,51.4,16200,1,0,0,0,2015
audi,1.4,0,0,0,0,1,12577,58.9,14000,0,1,0,0,2017
audi,2.0,1,0,0,0,0,24421,61.4,17300,1,0,0,0,2016
audi,1.6,1,0,0,0,0,15567,76.3,10600,0,1,0,0,2016
audi,1.4,0,0,0,0,1,15207,51.4,17500,0,1,0,0,2018
audi,1.4,0,0,0,0,1,14864,52.3,15000,0,1,0,0,2017
audi,2.0,0,0,0,0,1,9000,38.7,25499,0,0,0,1,2019
audi,2.0,0,0,0,0,1,5000,38.7,25000,0,1,0,0,2019
audi,2.0,0,0,0,0,1,4264,33.2,31000,0,0,0,1,2019
audi,2.0,1,0,0,0,0,4000,42.8,28000,0,1,0,0,2019
audi,1.5,0,0,0,0,1,4000,42.2,28000,0,1,0,0,2019
audi,1.6,1,0,0,0,0,2721,49.6,21499,0,1,0,0,2019
audi,1.5,0,0,0,0,1,4000,42.2,26000,0,0,0,1,2019
audi,3.0,1,0,0,0,0,49649,42.2,30000,0,0,0,1,2016
audi,1.4,0,0,0,0,1,14068,51.4,17000,0,1,0,0,2017
audi,1.4,0,0,0,0,1,23092,52.3,14500,0,1,0,0,2017
audi,2.0,1,0,0,0,0,30682,50.4,17500,1,0,0,0,2017
audi,1.0,0,0,0,0,1,18272,67.3,10500,0,1,0,0,2016
audi,1.6,1,0,0,0,0,23714,68.9,14800,1,0,0,0,2017
audi,2.0,1,0,0,0,0,71311,61.4,12000,1,0,0,0,2016
audi,2.0,1,0,0,0,0,29477,61.4,22000,1,0,0,0,2018
audi,2.0,1,0,0,0,0,60551,47.1,17800,1,0,0,0,2016
audi,2.0,1,0,0,0,0,42071,61.4,19800,1,0,0,0,2017
audi,3.0,1,0,0,0,0,55774,44.8,19500,1,0,0,0,2014
audi,1.6,1,0,0,0,0,36462,76.3,9800,0,1,0,0,2016
audi,1.4,0,0,0,0,1,25376,57.6,15500,0,1,0,0,2016
audi,2.0,1,0,0,0,0,39388,67.3,16800,1,0,0,0,2017
audi,2.0,1,0,0,0,0,64207,67.3,11500,0,1,0,0,2017
audi,1.4,0,0,0,0,1,49221,55.4,12100,0,1,0,0,2017
audi,1.6,1,0,0,0,0,27179,76.3,12700,0,1,0,0,2017
audi,2.0,1,0,0,0,0,31376,58.9,11700,0,1,0,0,2014
audi,2.0,1,0,0,0,0,62668,53.3,11500,1,0,0,0,2015
audi,1.4,0,0,0,0,1,10001,51.4,17400,0,1,0,0,2017
audi,2.0,1,0,0,0,0,52544,61.4,16000,1,0,0,0,2016
audi,2.0,0,0,0,0,1,63097,49.6,13100,0,1,0,0,2016
audi,2.0,1,0,0,0,0,72967,61.4,14700,0,1,0,0,2016
audi,2.0,1,0,0,0,0,32771,70.6,21100,1,0,0,0,2017
audi,2.0,0,0,0,0,1,13303,40.4,24400,1,0,0,0,2018
audi,1.5,0,0,0,0,1,2752,44.8,18750,0,1,0,0,2019
audi,2.0,1,0,0,0,0,23307,49.6,16500,0,1,0,0,2016
audi,1.0,0,0,0,0,1,34551,67.3,11000,0,1,0,0,2017
audi,1.6,1,0,0,0,0,25457,68.9,13400,0,1,0,0,2017
audi,1.4,0,0,0,0,1,12167,50.4,20000,0,1,0,0,2018
audi,2.0,1,0,0,0,0,23237,67.3,15400,1,0,0,0,2015
audi,2.0,1,0,0,0,0,11863,50.4,15500,1,0,0,0,2016
audi,2.0,1,0,0,0,0,21225,72.4,14800,0,1,0,0,2017
audi,2.0,1,0,0,0,0,32083,61.4,17100,1,0,0,0,2015
audi,2.0,1,0,0,0,0,17039,55.4,25750,1,0,0,0,2017
audi,2.0,1,0,0,0,0,72026,74.3,11750,0,1,0,0,2016
audi,1.0,0,0,0,0,1,34824,67.3,11200,0,1,0,0,2017
audi,1.4,0,0,0,0,1,20351,55.4,12800,0,1,0,0,2017
audi,2.0,0,0,0,0,1,58028,52.3,16000,1,0,0,0,2017
audi,2.0,1,0,0,0,0,44783,62.8,20000,1,0,0,0,2017
audi,2.0,1,0,0,0,0,60604,67.3,11950,0,1,0,0,2014
audi,2.0,1,0,0,0,0,39998,65.7,9400,0,1,0,0,2013
audi,2.0,1,0,0,0,0,20852,65.7,20000,1,0,0,0,2017
audi,2.0,1,0,0,0,0,79728,64.2,13300,0,1,0,0,2016
audi,2.0,1,0,0,0,0,29095,64.2,18500,1,0,0,0,2017
audi,1.6,1,0,0,0,0,98940,74.3,8300,0,1,0,0,2013
audi,1.4,0,0,0,0,1,22780,58.9,13500,0,1,0,0,2016
audi,2.0,0,0,0,0,1,20832,47.1,19800,0,1,0,0,2018
audi,2.0,1,0,0,0,0,29196,55.4,15400,1,0,0,0,2016
audi,1.4,0,0,0,0,1,14392,53.3,13900,0,1,0,0,2017
audi,1.4,0,0,0,0,1,20070,52.3,15600,0,1,0,0,2018
audi,3.0,1,0,0,0,0,89334,62.8,16200,1,0,0,0,2016
audi,1.0,0,0,0,0,1,21428,67.3,10600,0,1,0,0,2016
audi,2.0,1,0,0,0,0,45485,70.6,14300,0,1,0,0,2016
audi,2.0,1,0,0,0,0,32704,60.1,14700,0,1,0,0,2016
audi,2.0,0,0,0,0,1,42209,42.2,19100,1,0,0,0,2018
audi,1.4,0,0,0,0,1,17278,48.7,18100,0,1,0,0,2017
audi,1.0,0,0,0,0,1,29515,67.3,11400,0,1,0,0,2017
audi,2.0,1,0,0,0,0,43662,67.3,11600,0,1,0,0,2014
audi,2.0,1,0,0,0,0,45225,62.8,17300,1,0,0,0,2017
audi,2.0,1,0,0,0,0,45491,61.4,16400,0,1,0,0,2017
audi,2.0,0,0,0,0,1,52267,37.7,17100,0,1,0,0,2014
audi,1.8,0,0,0,0,1,40807,50.4,11498,0,0,0,1,2014
audi,2.0,1,0,0,0,0,65959,49.6,11698,0,1,0,0,2014
audi,2.0,0,0,0,0,1,47648,35.8,18998,0,0,0,1,2014
audi,2.0,0,0,0,0,1,27948,40.9,25498,0,0,0,1,2017
audi,1.8,0,0,0,0,1,31169,49.6,10498,0,1,0,0,2013
audi,2.0,0,0,0,0,1,42011,47.1,9498,1,0,0,0,2013
audi,3.0,1,0,0,0,0,56115,50.4,19998,0,0,0,1,2015
audi,2.0,1,0,0,0,0,65835,61.4,16798,0,0,0,1,2015
audi,3.0,1,0,0,0,0,63383,45.6,23998,0,0,0,1,2017
audi,3.0,0,0,0,0,1,34011,34.0,36998,0,0,0,1,2017
audi,3.0,1,0,0,0,0,52132,49.6,13998,0,0,0,1,2014
audi,2.0,1,0,0,0,0,38787,55.4,15995,0,1,0,0,2015
audi,1.4,0,0,0,0,1,34554,55.4,13495,0,1,0,0,2017
audi,2.0,0,0,0,0,1,17502,40.4,30985,0,0,0,1,2017
audi,2.0,0,0,0,0,1,3000,40.9,29485,1,0,0,0,2019
audi,2.0,1,0,0,0,0,34646,61.4,16985,0,1,0,0,2015
audi,2.0,1,0,0,0,0,18000,56.5,26485,0,0,0,1,2017
audi,1.4,0,0,0,0,1,17085,47.9,23985,0,0,0,1,2018
audi,1.6,1,0,0,0,0,48166,72.4,12485,0,1,0,0,2017
audi,2.0,1,0,0,0,0,38421,47.1,22485,0,0,0,1,2015
audi,2.0,1,0,0,0,0,46637,61.4,16498,0,1,0,0,2015
audi,1.6,1,0,0,0,0,24468,74.3,11998,0,1,0,0,2016
audi,2.0,1,0,0,0,0,29343,47.1,24985,1,0,0,0,2017
audi,1.6,1,0,0,0,0,8449,51.4,17985,0,1,0,0,2019
audi,2.0,1,0,0,0,0,34679,65.7,20485,0,1,0,0,2017
audi,1.0,0,0,0,0,1,23860,60.1,16985,0,0,0,1,2018
audi,3.0,0,0,0,0,1,21009,35.8,30985,1,0,0,0,2018
audi,2.0,1,0,0,0,0,1881,47.9,29985,1,0,0,0,2019
audi,2.0,1,0,0,0,0,688,47.9,27985,0,0,0,1,2019
audi,2.0,1,0,0,0,0,1863,47.9,30985,1,0,0,0,2019
audi,3.0,1,0,0,0,0,10,33.2,62985,0,0,0,1,2020
audi,4.0,0,0,0,0,1,49050,29.4,44985,0,0,0,1,2016
audi,2.0,0,0,0,0,1,1024,38.7,28985,0,0,0,1,2019
audi,2.0,0,0,0,0,1,448,39.8,24985,0,0,0,1,2019
audi,2.0,0,0,0,0,1,476,39.2,26985,0,0,0,1,2019
audi,3.0,1,0,0,0,0,5201,38.7,39985,1,0,0,0,2019
audi,1.5,0,0,0,0,1,2028,42.2,21985,0,0,0,1,2019
audi,3.0,1,0,0,0,0,3241,39.2,45485,1,0,0,0,2019
audi,2.0,1,0,0,0,0,355,39.2,33985,1,0,0,0,2019
audi,2.0,0,0,0,0,1,18,39.8,28985,1,0,0,0,2019
audi,1.5,0,0,0,0,1,3122,41.5,29985,1,0,0,0,2019
audi,1.5,0,0,0,0,1,824,40.9,28985,0,1,0,0,2019
audi,2.0,1,0,0,0,0,2811,47.9,31985,0,0,0,1,2019
audi,2.0,1,0,0,0,0,27,50.4,31985,0,0,0,1,2019
audi,2.0,0,0,0,0,1,4254,38.2,29485,0,0,0,1,2019
audi,1.0,0,0,0,0,1,2252,48.7,17985,0,0,0,1,2019
audi,1.6,1,0,0,0,0,3422,47.9,20985,1,0,0,0,2019
audi,1.6,1,0,0,0,0,37,47.9,23685,1,0,0,0,2019
audi,2.0,0,0,0,0,1,7299,38.2,27985,0,0,0,1,2019
audi,1.5,0,0,0,0,1,1414,40.9,27985,0,0,0,1,2019
audi,2.0,1,0,0,0,0,5135,38.2,36985,1,0,0,0,2019
audi,2.0,1,0,0,0,0,6024,38.2,37985,1,0,0,0,2019
audi,2.0,0,0,0,0,1,10,32.1,37985,0,0,0,1,2020
audi,3.0,1,0,0,0,0,10,33.2,49985,1,0,0,0,2019
audi,3.0,1,0,0,0,0,10,33.2,59995,1,0,0,0,2019
audi,2.0,0,0,0,0,1,10,30.7,47895,0,0,0,1,2020
audi,2.0,0,0,0,0,1,10,42.2,31985,0,0,0,1,2020
audi,3.0,1,0,0,0,0,47606,47.9,29985,1,0,0,0,2015
audi,1.4,0,0,0,0,1,26625,57.6,12485,0,0,0,1,2015
audi,2.0,0,0,0,0,1,5071,50.4,24985,1,0,0,0,2018
audi,3.0,0,0,0,0,1,28011,34.9,21985,0,0,0,1,2015
audi,2.0,1,0,0,0,0,10,47.1,34985,1,0,0,0,2019
audi,2.0,1,0,0,0,0,10,51.4,29985,1,0,0,0,2019
audi,2.0,1,0,0,0,0,10,47.1,34485,1,0,0,0,2019
audi,1.0,0,0,0,0,1,10,49.6,19685,0,1,0,0,2019
audi,2.0,1,0,0,0,0,10,53.3,34985,1,0,0,0,2019
audi,3.0,1,0,0,0,0,10,38.2,43885,0,0,0,1,2019
audi,2.0,1,0,0,0,0,2000,47.9,35895,1,0,0,0,2019
audi,1.5,0,0,0,0,1,10,43.5,26985,1,0,0,0,2019
audi,3.0,1,0,0,0,0,3510,36.2,46985,1,0,0,0,2019
audi,1.5,0,0,0,0,1,10,44.8,23985,1,0,0,0,2019
audi,2.0,0,0,0,0,1,10,39.8,28985,1,0,0,0,2019
audi,2.0,0,0,0,0,1,1010,39.8,27985,1,0,0,0,2019
audi,2.0,1,0,0,0,0,500,47.9,28985,0,0,0,1,2019
audi,2.0,0,0,0,0,1,10,42.8,29985,1,0,0,0,2019
audi,1.6,1,0,0,0,0,10,54.3,21995,0,1,0,0,2019
audi,2.0,0,0,0,0,1,10,39.8,31985,1,0,0,0,2019
audi,2.0,1,0,0,0,0,10,51.4,32485,1,0,0,0,2019
audi,1.6,1,0,0,0,0,10,51.4,21285,0,1,0,0,2019
audi,3.0,1,0,0,0,0,1510,33.2,56985,1,0,0,0,2019
audi,2.5,0,0,0,0,1,10,30.1,43785,0,0,0,1,2019
audi,2.0,0,0,0,0,1,29845,45.6,18498,0,0,0,1,2016
audi,1.8,0,0,0,0,1,27355,42.8,14995,0,0,0,1,2014
audi,2.0,1,0,0,0,0,20885,64.2,17998,0,1,0,0,2016
audi,1.2,0,0,0,0,1,10534,56.5,10985,1,0,0,0,2014
audi,2.0,1,0,0,0,0,25895,70.6,12995,0,1,0,0,2016
audi,1.0,0,0,0,0,1,32867,67.3,11495,0,1,0,0,2016
audi,2.0,1,0,0,0,0,42793,47.1,18295,0,0,0,1,2015
audi,3.0,1,0,0,0,0,49039,50.4,18998,0,0,0,1,2015
audi,1.6,1,0,0,0,0,22501,64.2,18485,0,1,0,0,2017
audi,3.0,1,0,0,0,0,1420,50.4,38985,1,0,0,0,2017
audi,2.0,0,0,0,0,1,10,40.4,29485,1,0,0,0,2019
audi,2.0,1,0,0,0,0,26939,62.8,22998,0,0,0,1,2017
audi,3.0,1,0,0,0,0,24786,47.9,18998,0,0,0,1,2014
audi,1.4,0,0,0,0,1,18761,51.4,17698,0,1,0,0,2017
audi,2.0,0,0,0,0,1,10,40.4,27995,1,0,0,0,2019
audi,2.0,1,0,0,0,0,10,42.8,31985,0,1,0,0,2019
audi,2.0,0,0,0,0,1,10,38.7,30995,1,0,0,0,2019
audi,1.4,0,0,0,0,1,22295,56.5,18998,0,0,0,1,2017
audi,1.4,0,0,0,0,1,18068,52.3,16995,0,1,0,0,2017
audi,1.5,0,0,0,0,1,25000,42.2,19995,0,1,0,0,2018
audi,1.0,0,0,0,0,1,23043,55.4,14495,0,1,0,0,2017
audi,2.0,1,0,0,0,0,80902,60.1,12998,0,0,0,1,2014
audi,2.0,1,0,0,0,0,10,50.4,32485,1,0,0,0,2019
audi,1.0,0,0,0,0,1,10,48.7,20485,0,1,0,0,2019
audi,2.0,1,0,0,0,0,10,47.1,34485,1,0,0,0,2019
audi,2.0,1,0,0,0,0,26474,52.3,18698,0,1,0,0,2016
audi,3.0,1,0,0,0,0,65458,44.1,15998,0,0,0,1,2013
audi,1.8,0,0,0,0,1,34170,47.1,16498,0,1,0,0,2018
audi,2.0,0,0,0,0,1,100,33.2,31998,0,0,0,1,2019
audi,2.0,1,0,0,0,0,650,47.1,35985,1,0,0,0,2019
audi,2.0,1,0,0,0,0,10,38.2,37985,1,0,0,0,2019
audi,2.0,0,0,0,0,1,10,33.2,31998,0,0,0,1,2019
audi,2.0,0,0,0,0,1,2928,41.5,18998,0,1,0,0,2019
audi,1.4,0,0,0,0,1,7157,51.4,19485,0,1,0,0,2018
audi,2.0,1,0,0,0,0,31600,50.4,19995,0,0,0,1,2016
audi,4.0,1,0,0,0,0,46600,39.2,47995,0,0,0,1,2016
audi,2.0,1,0,0,0,0,10,56.5,23485,0,1,0,0,2019
audi,2.0,0,0,0,0,1,14078,45.6,23998,0,0,0,1,2018
audi,2.0,1,0,0,0,0,13312,57.6,17998,0,1,0,0,2015
audi,2.0,1,0,0,0,0,10,50.4,28985,0,0,0,1,2018
audi,4.0,0,0,0,0,1,20982,29.4,46000,0,0,0,1,2015
audi,2.0,1,0,0,0,0,15600,50.4,26995,0,0,0,1,2018
audi,2.0,1,0,0,0,0,5429,47.9,33985,1,0,0,0,2019
audi,1.5,0,0,0,0,1,2710,40.9,30985,1,0,0,0,2019
audi,3.0,1,0,0,0,0,6423,33.2,52985,1,0,0,0,2019
audi,1.0,0,0,0,0,1,11017,67.3,12698,0,1,0,0,2017
audi,1.4,0,0,0,0,1,16908,51.4,17298,0,1,0,0,2017
audi,2.0,0,0,0,0,1,28801,49.6,16498,0,1,0,0,2017
audi,1.4,0,0,0,0,1,23362,50.4,16798,0,1,0,0,2017
audi,2.0,0,0,0,0,1,50025,37.7,15998,0,1,0,0,2013
audi,3.0,1,0,0,0,0,8450,32.8,63985,0,0,0,1,2018
audi,2.0,1,0,0,0,0,1790,50.4,27985,0,0,0,1,2018
audi,1.4,0,0,0,0,1,10,53.3,19485,0,0,0,1,2018
audi,1.4,0,0,0,0,1,10,52.3,20985,0,1,0,0,2018
audi,1.6,1,0,0,0,0,6754,52.3,22285,1,0,0,0,2018
audi,2.0,1,0,0,0,0,35423,47.9,14500,0,0,0,1,2014
audi,2.0,0,0,0,0,1,16703,41.5,25000,0,0,0,1,2017
audi,1.4,0,0,0,0,1,37203,51.4,15800,0,1,0,0,2017
audi,2.0,1,0,0,0,0,44405,58.9,13500,0,0,0,1,2013
audi,2.0,1,0,0,0,0,79389,50.4,12000,0,1,0,0,2014
audi,2.0,1,0,0,0,0,61808,57.6,13800,0,0,0,1,2015
audi,1.0,0,0,0,0,1,10491,67.3,11000,0,1,0,0,2016
audi,2.0,0,0,0,0,1,19000,49.6,19995,0,1,0,0,2018
audi,1.0,0,0,0,0,1,18900,67.3,11650,0,1,0,0,2016
audi,2.0,1,0,0,0,0,50900,68.9,11850,0,1,0,0,2014
audi,2.0,1,0,0,0,0,49000,29.7,12495,0,1,0,0,2013
audi,2.0,0,0,0,0,1,23081,39.8,15995,0,1,0,0,2015
audi,4.0,1,0,0,0,0,826,29.4,82995,0,0,0,1,2020
audi,2.0,0,0,0,0,1,5987,38.2,25990,0,0,0,1,2019
audi,2.0,1,0,0,0,0,2977,47.9,30995,0,0,0,1,2019
audi,2.0,1,0,0,0,0,7573,39.2,34985,1,0,0,0,2019
audi,2.0,1,0,0,0,0,3055,42.8,31995,0,1,0,0,2019
audi,2.0,0,0,0,0,1,22,38.7,29985,1,0,0,0,2019
audi,2.0,1,0,0,0,0,2250,51.4,28485,1,0,0,0,2019
audi,2.0,1,0,0,0,0,20547,47.1,21498,0,0,0,1,2016
audi,2.0,1,0,0,0,0,10,39.2,32895,1,0,0,0,2019
audi,3.0,0,0,0,0,1,18828,35.8,22998,0,0,0,1,2016
audi,2.0,0,0,0,0,1,28,32.1,35998,0,0,0,1,2019
audi,3.0,1,0,0,0,0,38654,47.9,29985,1,0,0,0,2016
audi,2.0,0,0,0,0,1,25764,40.4,16485,0,1,0,0,2014
audi,2.0,1,0,0,0,0,28402,62.8,19485,0,1,0,0,2016
audi,1.4,0,0,0,0,1,17152,56.5,13495,0,1,0,0,2015
audi,1.4,0,0,0,0,1,29775,60.1,14995,0,1,0,0,2016
audi,3.0,0,0,0,0,1,7801,34.0,39995,0,0,0,1,2017
audi,3.0,1,0,0,0,0,60599,42.8,22990,0,0,0,1,2015
audi,1.4,0,0,0,0,1,20670,57.6,12495,0,1,0,0,2017
audi,1.6,1,0,0,0,0,2257,52.3,24985,1,0,0,0,2019
audi,1.6,1,0,0,0,0,4039,51.4,24485,0,1,0,0,2019
audi,1.4,0,0,0,0,1,21241,52.3,16485,0,1,0,0,2016
audi,2.0,1,0,0,0,0,16945,49.6,20485,0,1,0,0,2016
audi,1.4,0,0,0,0,1,18010,49.6,24985,1,0,0,0,2018
audi,2.0,1,0,0,0,0,29653,62.8,19995,0,0,0,1,2017
audi,3.0,0,0,0,0,1,75159,34.9,16000,0,0,0,1,2014
audi,2.0,1,0,0,0,0,33842,47.9,14998,0,0,0,1,2014
audi,2.0,1,0,0,0,0,42977,67.3,13995,0,1,0,0,2015
audi,2.0,1,0,0,0,0,26,47.9,27990,0,0,0,1,2019
audi,1.0,0,0,0,0,1,17454,67.3,11995,0,1,0,0,2016
audi,1.5,0,0,0,0,1,17547,56.5,15995,0,1,0,0,2018
audi,2.0,0,0,0,0,1,314,34.9,35995,0,0,0,1,2020
audi,1.4,0,0,0,0,1,25010,58.9,13585,0,1,0,0,2016
audi,2.0,1,0,0,0,0,3278,47.9,31985,0,0,0,1,2019
audi,3.0,1,0,0,0,0,1285,39.2,32985,1,0,0,0,2019
audi,2.0,1,0,0,0,0,4445,47.9,30985,1,0,0,0,2019
audi,2.0,0,0,0,0,1,6998,38.2,34798,0,0,0,1,2020
audi,2.0,1,0,0,0,0,6746,45.6,40780,0,0,0,1,2020
audi,3.0,1,0,0,0,0,21245,47.9,34995,0,0,0,1,2015
audi,2.0,1,0,0,0,0,27394,64.2,18995,0,1,0,0,2017
audi,1.0,0,0,0,0,1,29283,67.3,12995,0,1,0,0,2016
audi,1.4,0,0,0,0,1,20905,56.5,14495,0,1,0,0,2016
audi,1.0,0,0,0,0,1,24386,67.3,12995,0,1,0,0,2017
audi,2.0,0,0,0,0,1,11621,42.8,24995,0,0,0,1,2017
audi,1.5,0,0,0,0,1,3409,43.5,20985,0,0,0,1,2019
audi,3.0,1,0,0,0,0,30172,42.2,31995,0,0,0,1,2016
audi,2.0,1,0,0,0,0,27016,62.8,13995,0,1,0,0,2015
audi,2.0,0,0,0,0,1,7456,40.9,31985,0,1,0,0,2020
