brand,engineSize,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,mileage,mpg,price,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto,year
hyundi,0.0,0,0,0,0,1,28123,56.5,7500,0,1,0,0,2015
hyundi,1.6,0,0,0,0,1,1963,78.5,19800,1,0,0,0,2019
hyundi,0.0,0,0,0,0,1,13637,57.6,7500,0,1,0,0,2015
hyundi,0.0,1,0,0,0,0,7457,57.6,15700,1,0,0,0,2017
hyundi,0.0,0,0,0,0,1,16708,58.9,8500,0,1,0,0,2017
hyundi,1.6,0,0,0,0,1,2236,44.8,12000,0,1,0,0,2017
hyundi,1.0,0,0,0,0,1,21859,56.5,9299,0,1,0,0,2018
hyundi,1.7,1,0,0,0,0,31480,61.7,11599,0,1,0,0,2016
hyundi,1.2,0,0,0,0,1,31696,57.7,7000,0,1,0,0,2017
hyundi,0.0,0,0,0,0,1,16636,60.1,8000,0,1,0,0,2017
hyundi,0.0,0,0,0,0,1,19398,58.9,8600,0,1,0,0,2017
hyundi,1.6,1,0,0,0,0,18257,78.4,8900,0,1,0,0,2016
hyundi,1.7,1,0,0,0,0,35541,53.3,9800,0,1,0,0,2014
hyundi,1.0,0,0,0,0,1,22211,60.1,6800,0,1,0,0,2015
hyundi,1.4,0,0,0,0,1,35097,51.4,11531,1,0,0,0,2018
hyundi,1.7,1,0,0,0,0,27712,56.5,11400,1,0,0,0,2016
hyundi,1.4,0,0,0,0,1,27696,50.4,7194,0,1,0,0,2016
hyundi,1.2,0,0,0,0,1,12731,57.6,6500,0,1,0,0,2015
hyundi,1.6,0,0,0,0,1,20443,44.8,12556,0,1,0,0,2018
hyundi,1.0,0,0,0,0,1,40248,60.1,5644,0,1,0,0,2014
hyundi,1.2,0,0,0,0,1,21321,57.7,7799,0,1,0,0,2017
hyundi,2.0,1,0,0,0,0,72436,47.9,6936,0,1,0,0,2011
hyundi,1.2,0,0,0,0,1,8418,47.9,9499,1,0,0,0,2018
hyundi,1.7,1,0,0,0,0,119050,48.7,5000,0,1,0,0,2012
hyundi,1.0,0,0,0,0,1,15804,57.7,9000,0,1,0,0,2018
hyundi,2.5,1,0,0,0,0,44749,33.6,13499,1,0,0,0,2017
hyundi,1.2,0,0,0,0,1,23176,57.6,6000,0,1,0,0,2016
hyundi,1.2,0,0,0,0,1,28889,47.9,8495,1,0,0,0,2018
hyundi,1.2,0,0,0,0,1,3300,46.3,11995,0,1,0,0,2019
hyundi,1.0,0,0,0,0,1,31738,60.1,6350,0,1,0,0,2018
hyundi,1.2,0,0,0,0,1,5409,46.3,11795,0,1,0,0,2019
hyundi,1.7,1,0,0,0,0,25071,61.7,13300,0,1,0,0,2016
hyundi,1.6,0,0,0,0,1,17427,44.8,13950,0,1,0,0,2018
hyundi,1.6,0,0,0,0,1,8000,34.9,15600,0,1,0,0,2019
hyundi,1.7,1,0,0,0,0,26804,61.7,12795,0,1,0,0,2016
hyundi,0.0,0,0,0,0,1,31090,57.6,6600,0,1,0,0,2014
hyundi,1.6,0,0,0,0,1,60200,43.5,6300,0,1,0,0,2012
hyundi,2.2,1,0,0,0,0,37006,41.5,15500,1,0,0,0,2014
hyundi,1.6,0,0,0,0,1,12254,34.9,15400,0,1,0,0,2019
hyundi,1.4,0,0,0,0,1,17350,48.7,8900,0,1,0,0,2016
hyundi,1.7,1,0,0,0,0,27299,57.6,14100,0,0,0,1,2017
hyundi,1.7,1,0,0,0,0,21119,61.7,13100,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,36750,61.7,12600,0,1,0,0,2017
hyundi,2.0,1,0,0,0,0,37350,58.9,12950,0,1,0,0,2016
hyundi,1.6,0,0,0,0,1,29413,44.8,13300,0,1,0,0,2018
hyundi,1.7,1,0,0,0,0,33808,61.7,12700,0,1,0,0,2017
hyundi,0.0,0,0,0,0,1,26564,41.5,9700,0,1,0,0,2015
hyundi,0.0,1,0,0,0,0,54304,53.3,8700,0,1,0,0,2014
hyundi,0.0,0,0,0,0,1,41496,56.5,7500,0,1,0,0,2016
hyundi,0.0,0,0,0,0,1,38601,50.4,6500,0,1,0,0,2014
hyundi,0.0,0,0,0,0,1,31232,57.7,7000,0,1,0,0,2017
hyundi,1.2,0,0,0,0,1,7061,46.3,12000,0,1,0,0,2019
hyundi,1.6,1,0,0,0,0,29980,78.4,8250,0,1,0,0,2015
hyundi,1.0,0,0,0,0,1,44120,62.8,7999,0,1,0,0,2017
hyundi,2.0,1,0,0,0,0,48528,39.2,7799,1,0,0,0,2011
hyundi,2.0,1,0,0,0,0,20645,47.1,14999,1,0,0,0,2016
hyundi,2.2,1,0,0,0,0,20599,42.8,18999,1,0,0,0,2017
hyundi,1.2,0,0,0,0,1,56582,61.4,3799,0,1,0,0,2012
hyundi,1.6,1,0,0,0,0,43022,78.4,7803,0,1,0,0,2015
hyundi,1.7,1,0,0,0,0,37688,61.7,12995,0,1,0,0,2016
hyundi,2.0,1,0,0,0,0,12163,46.3,16498,1,0,0,0,2016
hyundi,1.4,0,0,0,0,1,16412,48.7,8998,0,1,0,0,2015
hyundi,1.0,0,0,0,0,1,6874,44.1,14298,0,1,0,0,2019
hyundi,1.7,1,0,0,0,0,50998,48.7,7298,0,1,0,0,2013
hyundi,1.2,0,0,0,0,1,41883,57.6,5998,0,1,0,0,2016
hyundi,1.6,1,0,0,0,0,5404,74.3,11998,0,1,0,0,2018
hyundi,2.5,1,0,0,0,0,36815,28.0,15998,0,1,0,0,2018
hyundi,1.0,0,0,0,0,1,13840,60.1,5498,0,1,0,0,2014
hyundi,1.6,1,0,0,0,0,56693,78.4,7498,0,1,0,0,2016
hyundi,1.4,0,0,0,0,1,57819,50.4,6498,0,1,0,0,2015
hyundi,1.0,0,0,0,0,1,5630,44.1,15498,0,1,0,0,2019
hyundi,1.2,0,0,0,0,1,19685,58.9,8498,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,17539,61.7,13698,0,1,0,0,2017
hyundi,1.2,0,0,0,0,1,39968,57.7,6998,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,21679,61.7,13998,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,9146,61.7,14498,0,1,0,0,2017
hyundi,2.5,1,0,0,0,0,1477,31.7,19998,1,0,0,0,2019
hyundi,1.0,0,0,0,0,1,12834,52.3,12498,0,1,0,0,2018
hyundi,1.7,1,0,0,0,0,59626,67.3,8998,0,1,0,0,2017
hyundi,1.4,0,0,0,0,1,28355,50.4,8298,0,1,0,0,2016
hyundi,1.0,0,0,0,0,1,23400,52.3,15995,0,1,0,0,2018
hyundi,1.7,1,0,0,0,0,46000,53.3,9495,0,1,0,0,2015
hyundi,1.0,0,0,0,0,1,24070,57.7,8998,0,1,0,0,2018
hyundi,1.4,0,0,0,0,1,3010,41.5,14998,0,1,0,0,2019
hyundi,1.4,0,0,0,0,1,3303,41.5,14998,0,1,0,0,2019
hyundi,1.6,0,0,1,0,0,1391,52.3,21998,1,0,0,0,2019
hyundi,1.2,0,0,0,0,1,16900,55.4,8998,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,29347,65.7,10998,0,1,0,0,2016
hyundi,1.0,0,0,0,0,1,17206,58.9,9498,0,1,0,0,2016
hyundi,1.0,0,0,0,0,1,8116,60.1,5998,0,1,0,0,2015
hyundi,1.4,0,0,0,0,1,20077,50.4,7998,0,1,0,0,2015
hyundi,1.2,0,0,0,0,1,28502,55.4,7998,0,1,0,0,2017
hyundi,1.2,0,0,0,0,1,23656,55.4,7398,0,1,0,0,2015
hyundi,1.4,0,0,0,0,1,43795,51.4,6698,0,1,0,0,2015
hyundi,1.2,0,0,0,0,1,9392,58.9,8598,0,1,0,0,2017
hyundi,2.0,0,0,0,0,1,1437,34.0,23498,0,1,0,0,2019
hyundi,1.0,0,0,0,0,1,2383,44.1,14998,0,1,0,0,2019
hyundi,2.2,1,0,0,0,0,4133,39.2,34998,0,0,0,1,2019
hyundi,2.2,1,0,0,0,0,4956,39.2,34998,0,0,0,1,2019
hyundi,1.6,0,0,0,0,1,3454,35.3,15998,0,1,0,0,2019
hyundi,1.4,0,0,0,0,1,3001,41.5,14998,0,1,0,0,2019
hyundi,1.6,0,0,0,0,1,14877,34.9,15498,0,1,0,0,2019
hyundi,1.6,0,0,0,0,1,3649,36.2,18998,0,0,0,1,2019
hyundi,1.7,1,0,0,0,0,12811,61.7,14498,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,19066,57.6,15298,0,0,0,1,2017
hyundi,1.7,1,0,0,0,0,11231,57.6,15998,0,0,0,1,2017
hyundi,1.0,0,0,0,0,1,23692,60.1,6498,0,1,0,0,2017
hyundi,2.2,1,0,0,0,0,48034,47.1,15998,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,41953,61.7,12498,0,1,0,0,2016
hyundi,1.6,1,0,0,0,0,42386,64.2,5998,0,1,0,0,2014
hyundi,1.6,0,0,0,0,1,12875,38.7,16500,0,1,0,0,2018
hyundi,2.2,1,0,0,0,0,38514,42.2,16998,0,0,0,1,2015
hyundi,1.6,0,0,0,0,1,20258,44.8,10998,0,1,0,0,2016
hyundi,1.7,1,0,0,0,0,12150,57.6,15998,0,0,0,1,2017
hyundi,2.0,1,0,0,0,0,14884,43.5,18698,1,0,0,0,2016
hyundi,1.7,1,0,0,0,0,35213,61.7,11498,0,1,0,0,2017
hyundi,1.6,0,0,0,0,1,7482,44.8,14998,0,1,0,0,2018
hyundi,1.6,0,0,0,0,1,12077,34.9,15498,0,1,0,0,2019
hyundi,1.6,0,0,0,0,1,5863,44.8,13498,0,1,0,0,2017
hyundi,1.4,0,0,0,0,1,20796,45.6,9985,1,0,0,0,2018
hyundi,1.0,0,0,0,0,1,8788,60.1,7498,0,1,0,0,2017
hyundi,1.6,0,0,0,0,1,17841,34.9,15998,0,1,0,0,2019
hyundi,1.4,0,0,0,0,1,21701,48.7,8798,0,1,0,0,2015
hyundi,1.6,0,0,0,0,1,15751,34.9,15498,0,1,0,0,2019
hyundi,1.2,0,0,0,0,1,17499,55.4,8298,0,1,0,0,2016
hyundi,1.0,0,0,0,0,1,6717,44.1,14998,0,1,0,0,2019
hyundi,1.6,0,0,1,0,0,5530,62.8,20998,1,0,0,0,2019
hyundi,1.6,0,0,1,0,0,4672,52.3,20998,1,0,0,0,2019
hyundi,1.6,1,0,0,0,0,17609,72.4,10485,0,1,0,0,2017
hyundi,2.2,1,0,0,0,0,13436,47.1,21985,0,1,0,0,2018
hyundi,1.2,0,0,0,0,1,100,51.4,14485,0,1,0,0,2020
hyundi,1.2,0,0,0,0,1,100,46.3,14485,0,1,0,0,2020
hyundi,1.7,1,0,0,0,0,53963,61.7,11485,0,1,0,0,2016
hyundi,1.2,0,0,0,0,1,51552,56.5,7489,0,1,0,0,2016
hyundi,2.2,1,0,0,0,0,38452,42.8,19429,0,0,0,1,2017
hyundi,1.0,0,0,0,0,1,20200,60.1,6995,0,1,0,0,2017
hyundi,1.2,0,0,0,0,1,5223,57.6,9985,0,1,0,0,2019
hyundi,1.6,0,0,1,0,0,2844,1.1,22998,1,0,0,0,2019
hyundi,1.7,1,0,0,0,0,35251,61.7,13298,0,1,0,0,2016
hyundi,2.5,1,0,0,0,0,7761,31.7,19998,0,1,0,0,2019
hyundi,1.7,1,0,0,0,0,34572,65.7,9298,0,1,0,0,2015
hyundi,2.0,1,0,0,0,0,42858,47.9,14985,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,15563,61.7,13985,0,1,0,0,2018
hyundi,1.7,1,0,0,0,0,17393,65.7,11485,0,1,0,0,2017
hyundi,1.6,1,0,0,0,0,19273,74.3,10785,0,1,0,0,2017
hyundi,1.6,1,0,0,0,0,15359,72.4,10485,0,1,0,0,2017
hyundi,1.2,0,0,0,0,1,10758,46.3,9485,0,1,0,0,2019
hyundi,1.2,0,0,0,0,1,13484,46.3,10485,0,1,0,0,2019
hyundi,1.6,1,0,0,0,0,18266,72.4,8985,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,23865,57.6,14798,0,0,0,1,2016
hyundi,1.7,1,0,0,0,0,31739,61.7,13698,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,17754,57.6,14498,0,0,0,1,2017
hyundi,1.0,0,0,0,0,1,23928,60.1,5498,0,1,0,0,2014
hyundi,1.7,1,0,0,0,0,40297,61.7,11498,0,1,0,0,2016
hyundi,1.7,1,0,0,0,0,59238,54.3,8250,0,1,0,0,2015
hyundi,1.2,0,0,0,0,1,25203,57.7,7495,0,1,0,0,2017
hyundi,2.5,1,0,0,0,0,35154,33.6,15985,1,0,0,0,2017
hyundi,1.7,1,0,0,0,0,59817,54.3,7885,0,1,0,0,2015
hyundi,1.7,1,0,0,0,0,54783,53.3,7995,0,1,0,0,2015
hyundi,1.2,0,0,0,0,1,11166,46.3,10485,0,1,0,0,2019
hyundi,1.7,1,0,0,0,0,40191,61.7,10998,0,1,0,0,2016
hyundi,1.2,0,0,0,0,1,12588,55.4,8498,0,1,0,0,2017
hyundi,2.2,1,0,0,0,0,54963,46.3,13998,0,1,0,0,2015
hyundi,1.7,1,0,0,0,0,35224,61.7,11998,0,1,0,0,2016
hyundi,1.0,0,0,0,0,1,19229,62.8,8995,0,1,0,0,2017
hyundi,2.2,1,0,0,0,0,72854,41.5,12245,0,0,0,1,2013
hyundi,2.2,1,0,0,0,0,22404,42.2,18295,0,0,0,1,2016
hyundi,1.0,0,0,0,0,1,7910,52.3,12998,0,1,0,0,2018
hyundi,1.7,1,0,0,0,0,71289,53.3,7298,0,1,0,0,2014
hyundi,1.2,0,0,0,0,1,45461,57.6,3998,0,1,0,0,2013
hyundi,1.7,1,0,0,0,0,40457,61.7,11998,0,1,0,0,2016
hyundi,1.6,0,0,0,0,1,23773,34.9,15498,0,1,0,0,2019
hyundi,1.0,0,0,0,0,1,5034,44.1,14298,0,1,0,0,2019
hyundi,2.0,1,0,0,0,0,35030,54.3,15798,0,1,0,0,2016
hyundi,1.7,1,0,0,0,0,19400,61.7,14498,0,1,0,0,2017
hyundi,1.4,0,0,0,0,1,28560,42.2,8998,1,0,0,0,2016
hyundi,1.7,1,0,0,0,0,35153,61.7,12298,0,1,0,0,2016
hyundi,1.2,0,0,0,0,1,18047,55.4,8298,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,35003,61.7,13498,0,1,0,0,2017
hyundi,1.6,0,0,0,0,1,11757,34.9,15498,0,1,0,0,2019
hyundi,1.7,1,0,0,0,0,38259,65.7,9698,0,1,0,0,2016
hyundi,1.7,1,0,0,0,0,40262,61.7,12998,0,1,0,0,2017
hyundi,1.6,0,0,1,0,0,19348,78.5,17298,1,0,0,0,2018
hyundi,1.7,1,0,0,0,0,12239,61.7,12398,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,30551,57.6,13998,0,0,0,1,2016
hyundi,1.6,1,0,0,0,0,40237,78.4,6498,0,1,0,0,2015
hyundi,1.6,0,0,0,0,1,11915,34.9,15498,0,1,0,0,2019
hyundi,1.0,0,0,0,0,1,37254,60.1,6498,0,1,0,0,2017
hyundi,2.0,1,0,0,0,0,13254,54.3,14698,0,1,0,0,2016
hyundi,1.4,0,0,0,0,1,20760,50.4,7998,0,1,0,0,2016
hyundi,1.7,1,0,0,0,0,7015,57.6,15698,0,0,0,1,2017
hyundi,1.6,0,0,0,0,1,14183,44.8,12698,0,1,0,0,2018
hyundi,1.7,1,0,0,0,0,69085,61.7,10298,0,1,0,0,2015
hyundi,1.7,1,0,0,0,0,51515,62.8,7498,0,1,0,0,2014
hyundi,1.7,1,0,0,0,0,15959,61.7,12498,0,1,0,0,2016
hyundi,1.0,0,0,0,0,1,10757,44.1,14298,0,1,0,0,2019
hyundi,1.0,0,0,0,0,1,9829,44.1,14298,0,1,0,0,2019
hyundi,2.5,1,0,0,0,0,37324,28.0,15998,0,1,0,0,2018
hyundi,1.0,0,0,0,0,1,14655,56.5,11298,0,1,0,0,2018
hyundi,1.0,0,0,0,0,1,20596,57.7,8998,0,1,0,0,2018
hyundi,1.6,1,0,0,0,0,12486,74.3,11998,0,1,0,0,2018
hyundi,1.2,0,0,0,0,1,43444,57.6,4998,0,1,0,0,2014
hyundi,2.0,1,0,0,0,0,37587,54.3,14498,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,23643,61.7,13998,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,13094,57.6,14998,0,0,0,1,2017
hyundi,1.6,0,0,0,0,1,4411,34.9,15500,0,1,0,0,2018
hyundi,1.0,0,0,0,0,1,10,44.1,15498,0,1,0,0,2019
hyundi,1.7,1,0,0,0,0,80465,53.3,6998,0,1,0,0,2013
hyundi,1.6,0,0,0,0,1,17948,34.9,15498,0,1,0,0,2019
hyundi,1.0,0,0,0,0,1,10,44.1,15498,0,1,0,0,2019
hyundi,1.4,0,0,0,0,1,3292,41.5,14998,0,1,0,0,2019
hyundi,1.7,1,0,0,0,0,29051,61.7,11698,0,1,0,0,2016
hyundi,1.6,1,0,0,0,0,59039,74.3,5998,0,1,0,0,2013
hyundi,1.0,0,0,0,0,1,20851,60.1,5998,0,1,0,0,2016
hyundi,1.2,0,0,0,0,1,35921,55.4,7298,0,1,0,0,2015
hyundi,1.6,1,0,0,0,0,43717,72.4,9698,0,1,0,0,2017
hyundi,1.0,0,0,0,0,1,14927,56.5,10998,0,1,0,0,2018
hyundi,1.7,1,0,0,0,0,40134,65.7,9698,0,1,0,0,2016
hyundi,1.0,0,0,0,0,1,10,44.1,15498,0,1,0,0,2019
hyundi,1.0,0,0,0,0,1,12884,44.1,13498,0,1,0,0,2018
hyundi,1.0,0,0,0,0,1,9616,44.1,13698,0,1,0,0,2018
hyundi,1.0,0,0,0,0,1,19419,60.1,6698,0,1,0,0,2017
hyundi,1.0,0,0,0,0,1,879,44.1,15298,0,1,0,0,2019
hyundi,1.4,0,0,0,0,1,9604,50.4,9998,0,1,0,0,2017
hyundi,1.0,0,0,0,0,1,17904,60.1,5500,0,1,0,0,2014
hyundi,1.6,0,0,0,0,1,24400,44.8,11400,0,1,0,0,2016
hyundi,1.4,0,0,0,0,1,22861,50.4,8998,0,1,0,0,2017
hyundi,2.2,1,0,0,0,0,25770,46.3,14498,0,1,0,0,2015
hyundi,1.2,0,0,0,0,1,14814,55.4,7798,0,1,0,0,2017
hyundi,1.0,0,0,0,0,1,4396,44.1,13998,0,1,0,0,2019
hyundi,1.0,0,0,0,0,1,26222,60.1,6498,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,27256,61.7,11998,0,1,0,0,2015
hyundi,1.4,0,0,0,0,1,20251,50.4,8498,0,1,0,0,2016
hyundi,1.4,0,0,0,0,1,18562,50.4,7998,0,1,0,0,2016
hyundi,1.7,1,0,0,0,0,19372,61.7,13998,0,1,0,0,2017
hyundi,1.0,0,0,0,0,1,23455,60.1,6498,0,1,0,0,2017
hyundi,1.6,0,0,1,0,0,6491,47.9,23998,0,1,0,0,2019
hyundi,1.0,0,0,0,0,1,11458,52.3,12998,0,1,0,0,2018
hyundi,1.2,0,0,0,0,1,35934,58.9,7998,0,1,0,0,2017
hyundi,2.5,1,0,0,0,0,34889,28.0,15498,1,0,0,0,2018
hyundi,2.5,1,0,0,0,0,37485,28.0,15498,0,1,0,0,2018
hyundi,1.6,1,0,0,0,0,32025,78.4,8998,0,1,0,0,2016
hyundi,1.6,0,0,0,0,1,23513,34.9,14498,0,1,0,0,2018
hyundi,1.7,1,0,0,0,0,33461,61.7,12998,0,1,0,0,2017
hyundi,1.0,0,0,0,0,1,11462,57.7,9498,0,1,0,0,2018
hyundi,1.0,0,0,0,0,1,16259,57.7,9298,0,1,0,0,2018
hyundi,1.4,0,0,0,0,1,3241,41.5,14998,0,1,0,0,2019
hyundi,2.5,1,0,0,0,0,2573,31.7,20998,0,1,0,0,2019
hyundi,2.5,1,0,0,0,0,17972,28.0,17998,0,1,0,0,2019
hyundi,1.6,0,0,0,0,1,14429,34.9,15298,0,1,0,0,2018
hyundi,1.0,0,0,0,0,1,37864,60.1,6498,0,1,0,0,2017
hyundi,1.2,0,0,0,0,1,1023,46.3,12498,0,1,0,0,2019
hyundi,1.0,0,0,0,0,1,21070,60.1,6498,0,1,0,0,2017
hyundi,1.0,0,0,0,0,1,23001,52.3,12498,0,1,0,0,2018
hyundi,1.0,0,0,0,0,1,9133,52.3,12998,0,1,0,0,2018
hyundi,1.6,0,0,1,0,0,16280,78.5,15998,1,0,0,0,2019
hyundi,1.6,0,0,1,0,0,4004,78.5,16498,1,0,0,0,2019
hyundi,1.0,0,0,0,0,1,11893,44.1,13998,0,1,0,0,2018
hyundi,2.5,1,0,0,0,0,2804,28.0,21498,0,1,0,0,2019
hyundi,1.0,0,0,0,0,1,14441,44.1,13698,0,1,0,0,2018
hyundi,1.0,0,0,0,0,1,13643,62.8,8298,0,1,0,0,2016
hyundi,1.2,0,0,0,0,1,1862,55.4,9490,0,1,0,0,2017
hyundi,1.7,1,0,0,0,0,19312,61.7,11495,0,1,0,0,2016
hyundi,1.6,1,0,0,0,0,14121,58.9,12998,0,1,0,0,2019
hyundi,1.0,0,0,0,0,1,11150,56.5,11298,0,1,0,0,2018
hyundi,1.6,1,0,0,0,0,8337,74.3,11998,0,1,0,0,2018
hyundi,2.0,1,0,0,0,0,25044,58.9,14995,0,1,0,0,2016
hyundi,2.2,1,0,0,0,0,44905,47.1,16498,0,1,0,0,2016
hyundi,1.6,1,0,0,0,0,7874,48.7,17998,0,1,0,0,2018
hyundi,1.0,0,0,0,0,1,24152,60.1,6998,0,1,0,0,2018
hyundi,2.2,1,0,0,0,0,59701,41.5,11498,0,0,0,1,2013
