brand,engineSize,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,mileage,mpg,price,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto,year
merc,2.1,1,0,0,0,0,16509,61.4,19743,1,0,0,0,2017
merc,2.0,1,0,0,0,0,7475,61.4,24055,1,0,0,0,2019
merc,1.3,0,0,0,0,1,13661,45.6,20945,1,0,0,0,2019
merc,2.0,1,0,0,0,0,8263,57.7,28524,1,0,0,0,2019
merc,2.0,1,0,0,0,0,10279,67.3,24541,1,0,0,0,2019
merc,2.0,1,0,0,0,0,37000,65.7,20880,1,0,0,0,2017
merc,2.0,1,0,0,0,0,66000,52.3,2880,1,0,0,0,2006
merc,1.8,0,0,0,0,1,40000,34.0,5880,1,0,0,0,2010
merc,2.1,1,0,0,0,0,43000,64.2,14940,1,0,0,0,2015
merc,3.5,0,0,0,0,1,46000,28.0,4890,1,0,0,0,2004
merc,3.5,0,0,0,0,1,18000,29.1,16990,1,0,0,0,2010
merc,1.5,0,0,0,0,1,71000,40.9,3890,1,0,0,0,2010
merc,1.5,0,0,0,0,1,90000,40.9,3990,1,0,0,0,2011
merc,2.0,1,0,0,0,0,74000,54.3,3440,0,1,0,0,2011
merc,2.0,1,0,0,0,0,3000,36.7,48995,1,0,0,0,2020
merc,1.8,0,0,0,0,1,60000,34.4,5980,1,0,0,0,2008
merc,2.1,1,0,0,0,0,52000,60.1,13990,1,0,0,0,2015
merc,2.0,0,0,0,0,1,84000,42.8,14480,1,0,0,0,2016
merc,1.8,0,0,0,0,1,79000,35.3,6980,0,1,0,0,2010
merc,2.1,1,0,0,0,0,48000,56.5,11290,1,0,0,0,2014
merc,2.1,1,0,0,0,0,115000,52.3,5740,0,1,0,0,2011
merc,2.1,1,0,0,0,0,16000,44.8,31980,1,0,0,0,2017
merc,2.1,1,0,0,0,0,45000,62.8,15990,1,0,0,0,2014
merc,2.1,1,0,0,0,0,47000,56.5,11240,1,0,0,0,2015
merc,3.0,0,0,0,0,1,6200,34.0,37980,1,0,0,0,2019
merc,2.0,1,0,0,0,0,5500,60.1,28980,1,0,0,0,2019
merc,1.5,0,0,0,0,1,3908,44.1,23280,1,0,0,0,2019
merc,2.0,1,0,0,0,0,2000,64.2,32980,1,0,0,0,2019
merc,3.0,1,0,0,0,0,110000,28.8,5990,1,0,0,0,2008
merc,1.8,1,0,0,0,0,54000,65.7,7300,1,0,0,0,2013
merc,5.5,0,0,0,0,1,26000,28.0,41980,1,0,0,0,2014
merc,3.0,1,0,0,0,0,104000,28.8,7340,1,0,0,0,2007
merc,3.0,1,0,0,0,0,74000,28.8,8490,1,0,0,0,2007
merc,3.0,1,0,0,0,0,130000,37.7,4480,1,0,0,0,2009
merc,3.5,0,0,1,0,0,75000,42.4,24880,1,0,0,0,2016
merc,3.0,1,0,0,0,0,22000,53.3,17480,1,0,0,0,2015
merc,3.0,1,0,0,0,0,58000,37.2,4880,1,0,0,0,2007
merc,4.7,0,0,0,0,1,11000,33.2,38980,1,0,0,0,2015
merc,1.8,0,0,0,0,1,59147,36.2,7495,0,1,0,0,2010
merc,2.5,0,0,0,0,1,99000,28.8,3790,1,0,0,0,2007
merc,1.8,0,0,0,0,1,87000,32.5,3890,1,0,0,0,2007
merc,2.1,1,0,0,0,0,14360,62.8,17863,0,0,0,1,2015
merc,2.1,1,0,0,0,0,29505,55.4,17624,1,0,0,0,2015
merc,1.5,1,0,0,0,0,10361,68.9,18220,1,0,0,0,2018
merc,2.1,1,0,0,0,0,19522,70.6,18775,1,0,0,0,2017
merc,2.1,1,0,0,0,0,23103,70.6,20745,1,0,0,0,2017
merc,1.5,1,0,0,0,0,15561,68.9,18118,1,0,0,0,2019
merc,1.5,1,0,0,0,0,14783,65.7,17990,1,0,0,0,2019
merc,2.0,0,0,0,0,1,9477,47.1,28491,0,0,0,1,2019
merc,1.5,1,0,0,0,0,11565,67.3,18888,1,0,0,0,2018
merc,1.3,0,0,0,0,1,6781,28.5,19840,1,0,0,0,2019
merc,1.5,1,0,0,0,0,15722,65.7,18241,1,0,0,0,2019
merc,1.5,1,0,0,0,0,15689,65.7,18141,1,0,0,0,2019
merc,3.0,1,0,0,0,0,21169,37.2,37385,1,0,0,0,2016
merc,3.0,1,0,0,0,0,9165,51.4,26166,1,0,0,0,2017
merc,2.0,1,0,0,0,0,3710,55.4,24616,1,0,0,0,2019
merc,1.5,0,0,0,0,1,3000,46.3,30403,1,0,0,0,2019
merc,2.0,0,0,0,0,1,3000,47.1,30670,1,0,0,0,2019
merc,2.0,1,0,0,0,0,3000,64.2,30960,1,0,0,0,2020
merc,1.5,1,0,0,0,0,3500,62.8,24107,1,0,0,0,2020
merc,1.6,1,0,0,0,0,11368,58.9,24510,1,0,0,0,2019
merc,3.0,1,0,0,0,0,14253,36.2,35371,1,0,0,0,2016
merc,2.1,1,0,0,0,0,11301,56.5,33729,1,0,0,0,2019
merc,2.0,1,0,0,0,0,7500,64.2,29623,1,0,0,0,2019
merc,2.0,1,0,0,0,0,5617,57.7,27964,1,0,0,0,2019
merc,1.3,0,0,0,0,1,9573,45.6,21394,1,0,0,0,2019
merc,1.3,0,0,0,0,1,14257,45.6,20882,1,0,0,0,2019
merc,2.0,1,0,0,0,0,3000,45.6,37352,1,0,0,0,2019
merc,1.6,1,0,0,0,0,11319,65.7,18051,1,0,0,0,2018
merc,1.5,0,0,0,0,1,2326,46.3,24433,1,0,0,0,2019
merc,2.0,1,0,0,0,0,6250,40.9,37116,1,0,0,0,2019
merc,2.1,1,0,0,0,0,13850,67.3,22375,1,0,0,0,2019
merc,2.0,1,0,0,0,0,13101,61.4,24915,1,0,0,0,2019
merc,2.0,1,0,0,0,0,10356,70.6,29991,1,0,0,0,2019
merc,1.5,1,0,0,0,0,5382,62.8,22596,1,0,0,0,2019
merc,2.0,1,0,0,0,0,1521,56.5,22730,1,0,0,0,2019
merc,2.0,1,0,0,0,0,14696,56.5,26154,1,0,0,0,2019
merc,2.0,1,0,0,0,0,3500,42.8,35438,1,0,0,0,2020
merc,2.0,1,0,0,0,0,3168,55.4,27980,1,0,0,0,2019
merc,2.0,1,0,0,0,0,3477,61.4,28250,1,0,0,0,2019
merc,1.3,0,0,0,0,1,6441,44.1,23280,1,0,0,0,2019
merc,2.1,1,0,0,0,0,19023,65.7,15700,1,0,0,0,2017
merc,2.1,1,0,0,0,0,8423,67.3,18790,1,0,0,0,2017
merc,3.0,1,0,0,0,0,6700,32.8,54995,1,0,0,0,2020
merc,1.5,1,0,0,0,0,6511,65.7,20450,1,0,0,0,2018
merc,2.1,1,0,0,0,0,66690,64.2,11980,1,0,0,0,2014
merc,2.0,0,0,0,0,1,26878,48.7,19890,1,0,0,0,2017
merc,2.1,1,0,0,0,0,24556,56.5,20350,1,0,0,0,2018
merc,2.0,1,0,0,0,0,34934,61.4,22890,1,0,0,0,2017
merc,1.6,0,0,0,0,1,7875,53.3,18890,1,0,0,0,2017
merc,2.1,1,0,0,0,0,23290,68.9,15480,1,0,0,0,2017
merc,2.1,1,0,0,0,0,48889,58.9,16480,1,0,0,0,2016
merc,2.1,1,0,0,0,0,31949,58.9,20480,1,0,0,0,2017
merc,2.1,1,0,0,0,0,34358,56.5,25780,1,0,0,0,2016
merc,2.0,0,0,1,0,0,25000,134.5,21000,1,0,0,0,2017
merc,2.1,1,0,0,0,0,34092,56.6,17800,1,0,0,0,2016
merc,1.3,0,0,0,0,1,14931,45.6,20700,1,0,0,0,2019
merc,2.0,0,0,0,0,1,44184,50.4,17890,1,0,0,0,2016
merc,2.1,1,0,0,0,0,96000,42.2,4200,1,0,0,0,2009
merc,2.0,1,0,0,0,0,21352,72.4,20998,0,0,0,1,2017
merc,2.1,1,0,0,0,0,33114,56.5,18998,0,0,0,1,2015
merc,2.0,0,0,0,0,1,28234,43.5,24998,0,0,0,1,2017
merc,1.6,0,0,0,0,1,15557,50.4,17498,0,1,0,0,2015
merc,2.1,1,0,0,0,0,22803,61.4,19498,0,0,0,1,2016
merc,2.1,1,0,0,0,0,17093,67.3,23498,0,0,0,1,2018
merc,3.0,1,0,0,0,0,43125,45.6,15998,0,0,0,1,2014
merc,3.0,1,0,0,0,0,30135,47.9,28498,0,0,0,1,2016
merc,1.6,0,0,0,0,1,25920,51.4,16498,0,1,0,0,2015
merc,2.0,1,0,0,0,0,5538,40.9,37998,0,0,0,1,2020
merc,2.1,1,0,0,0,0,37600,64.2,16995,1,0,0,0,2014
merc,2.0,0,0,0,0,1,13000,40.9,27995,1,0,0,0,2016
merc,3.0,1,0,0,0,0,17700,48.7,29995,1,0,0,0,2015
merc,2.1,1,0,0,0,0,37950,56.5,26995,0,0,0,1,2017
merc,2.0,0,0,0,0,1,14000,47.1,24995,1,0,0,0,2017
merc,2.1,1,0,0,0,0,27700,47.9,29995,1,0,0,0,2016
merc,1.3,0,0,0,0,1,21400,53.3,18995,0,0,0,1,2019
merc,1.5,1,0,0,0,0,41500,67.3,11995,0,0,0,1,2015
merc,3.0,1,0,0,0,0,34400,25.2,52995,0,0,0,1,2015
merc,2.0,1,0,0,0,0,19300,65.7,23995,0,0,0,1,2017
merc,3.0,1,0,0,0,0,27622,54.3,17698,0,0,0,1,2015
merc,2.1,1,0,0,0,0,31815,54.3,15998,0,0,0,1,2014
merc,3.0,1,0,0,0,0,25273,54.3,20298,0,0,0,1,2016
merc,2.1,1,0,0,0,0,52712,64.2,12998,0,0,0,1,2014
merc,2.1,1,0,0,0,0,54060,64.2,11998,0,0,0,1,2013
merc,2.1,1,0,0,0,0,59858,64.2,17998,0,0,0,1,2017
merc,2.1,1,0,0,0,0,50543,56.5,16998,0,0,0,1,2016
merc,3.0,1,0,0,0,0,375,52.3,48998,0,0,0,1,2019
merc,1.6,0,0,0,0,1,22,48.7,28998,0,1,0,0,2019
merc,3.0,0,0,0,0,1,3325,32.5,46998,0,0,0,1,2019
merc,1.5,1,0,0,0,0,16244,74.3,17498,0,0,0,1,2017
merc,3.0,1,0,0,0,0,36121,47.9,26498,0,0,0,1,2016
merc,1.8,1,0,0,0,0,46108,64.2,8998,0,0,0,1,2013
merc,2.1,1,0,0,0,0,27846,56.5,19498,0,0,0,1,2016
merc,2.0,1,0,0,0,0,20195,72.4,20498,0,0,0,1,2017
merc,2.1,1,0,0,0,0,18739,60.1,22998,0,0,0,1,2018
merc,2.1,1,0,0,0,0,53453,70.6,12998,0,1,0,0,2016
merc,2.1,1,0,0,0,0,23090,65.7,22998,0,0,0,1,2016
merc,3.0,1,0,0,0,0,14158,47.9,27998,0,0,0,1,2015
merc,3.0,1,0,0,0,0,27343,48.7,26498,0,0,0,1,2015
merc,2.2,1,0,0,0,0,58590,44.8,27998,0,0,0,1,2017
merc,2.0,1,0,0,0,0,5211,70.6,36998,0,0,0,1,2019
merc,2.1,1,0,0,0,0,9172,56.5,26998,0,0,0,1,2017
merc,3.0,1,0,0,0,0,26999,51.4,19498,0,0,0,1,2015
merc,1.6,1,0,0,0,0,8150,60.1,25498,0,0,0,1,2019
merc,2.0,1,0,0,0,0,26100,65.7,28998,0,0,0,1,2019
merc,2.0,1,0,0,0,0,9344,55.4,24998,0,0,0,1,2019
merc,1.6,0,0,0,0,1,3930,35.8,27998,0,0,0,1,2020
merc,2.0,1,0,0,0,0,7540,40.9,35998,0,0,0,1,2019
merc,2.0,1,0,0,0,0,12831,44.8,32998,0,0,0,1,2019
merc,2.1,1,0,0,0,0,42913,47.9,24998,0,0,0,1,2016
merc,2.1,1,0,0,0,0,20981,64.2,21498,0,0,0,1,2017
merc,2.0,1,0,0,0,0,22930,72.4,20998,0,0,0,1,2017
merc,3.0,1,0,0,0,0,44072,47.9,25498,0,0,0,1,2016
merc,1.5,1,0,0,0,0,20789,67.3,13498,0,0,0,1,2015
merc,2.1,1,0,0,0,0,29160,67.3,16998,0,0,0,1,2016
merc,2.0,0,0,0,0,1,2403,47.1,32998,0,0,0,1,2019
merc,1.3,0,0,0,0,1,4653,45.6,21498,0,1,0,0,2019
merc,2.1,1,0,0,0,0,33404,58.9,13998,0,0,0,1,2014
merc,2.1,1,0,0,0,0,23760,64.2,18998,0,0,0,1,2017
merc,2.1,1,0,0,0,0,26100,68.9,17998,0,1,0,0,2016
merc,2.0,1,0,0,0,0,4285,61.4,28498,0,0,0,1,2019
merc,1.6,1,0,0,0,0,28388,64.2,18998,0,0,0,1,2016
merc,1.5,1,0,0,0,0,14899,68.9,19498,0,0,0,1,2019
merc,2.1,1,0,0,0,0,16902,60.1,20998,0,0,0,1,2017
merc,1.3,0,0,0,0,1,10713,45.6,20998,0,0,0,1,2019
merc,2.1,1,0,0,0,0,43339,39.2,21498,0,0,0,1,2015
merc,2.0,1,0,0,0,0,46230,67.3,19998,0,0,0,1,2017
merc,2.1,1,0,0,0,0,29114,70.6,19498,0,0,0,1,2017
merc,3.0,1,0,0,0,0,37915,51.4,20498,0,0,0,1,2016
merc,2.1,1,0,0,0,0,11534,70.6,22498,0,0,0,1,2017
merc,2.1,1,0,0,0,0,18739,70.6,20998,0,0,0,1,2017
merc,2.0,1,0,0,0,0,27671,72.4,20998,0,0,0,1,2017
merc,2.0,0,0,0,0,1,23247,42.8,18998,0,0,0,1,2015
merc,2.0,1,0,0,0,0,9255,57.7,27498,0,0,0,1,2018
merc,1.6,1,0,0,0,0,26973,65.7,16998,0,0,0,1,2016
merc,2.0,1,0,0,0,0,16910,65.7,22998,0,0,0,1,2017
merc,3.0,1,0,0,0,0,28191,47.9,24498,0,0,0,1,2015
merc,2.1,1,0,0,0,0,12491,65.7,27498,0,0,0,1,2018
merc,2.0,0,0,0,0,1,39587,42.8,16998,0,0,0,1,2015
merc,2.0,0,0,0,0,1,42942,42.8,17998,0,0,0,1,2015
merc,2.1,1,0,0,0,0,46259,56.5,23498,0,0,0,1,2016
merc,2.1,1,0,0,0,0,7919,68.9,18298,0,0,0,1,2017
merc,1.3,0,0,0,0,1,3770,53.3,22998,0,0,0,1,2019
merc,6.2,0,0,0,0,1,24175,23.5,26998,0,0,0,1,2014
merc,2.1,1,0,0,0,0,14941,46.3,19998,0,1,0,0,2018
merc,2.1,1,0,0,0,0,21525,46.3,19498,0,1,0,0,2018
merc,2.1,1,0,0,0,0,26216,64.2,15998,0,0,0,1,2014
merc,2.1,1,0,0,0,0,80485,54.3,9298,0,0,0,1,2013
merc,2.1,1,0,0,0,0,33274,62.8,17298,0,0,0,1,2014
merc,2.1,1,0,0,0,0,16900,61.4,20489,0,0,0,1,2018
merc,2.1,1,0,0,0,0,51800,44.8,15990,1,0,0,0,2013
merc,1.8,1,0,0,0,0,47000,68.9,9995,0,0,0,1,2013
merc,3.0,1,0,0,0,0,67833,35.3,24498,1,0,0,0,2014
merc,2.2,1,0,0,0,0,32494,45.6,26490,0,0,0,1,2016
merc,2.0,0,0,0,0,1,5491,45.6,22990,0,0,0,1,2018
merc,1.3,0,0,0,0,1,2348,53.3,19995,0,0,0,1,2018
merc,1.6,0,0,0,0,1,18692,48.7,17850,0,1,0,0,2017
merc,2.1,1,0,0,0,0,30761,62.8,15000,0,1,0,0,2016
merc,2.1,1,0,0,0,0,34015,70.6,13800,0,1,0,0,2017
merc,2.1,1,0,0,0,0,22011,46.3,20498,0,1,0,0,2018
merc,2.1,1,0,0,0,0,36243,64.2,15498,0,0,0,1,2014
merc,1.5,1,0,0,0,0,3150,65.7,18995,0,0,0,1,2019
merc,2.1,1,0,0,0,0,33000,58.9,20995,0,0,0,1,2017
merc,3.0,0,0,0,0,1,11300,36.2,31995,0,0,0,1,2018
merc,2.1,1,0,0,0,0,25800,68.9,16995,0,0,0,1,2017
merc,2.1,1,0,0,0,0,41100,67.3,17995,1,0,0,0,2015
merc,2.1,1,0,0,0,0,31600,56.5,28995,0,0,0,1,2016
merc,2.2,1,0,0,0,0,7000,45.6,35995,1,0,0,0,2018
merc,2.1,1,0,0,0,0,32800,65.7,23995,0,0,0,1,2017
merc,2.1,1,0,0,0,0,42129,56.5,16998,0,0,0,1,2015
merc,2.1,1,0,0,0,0,49986,56.5,21998,0,0,0,1,2016
merc,2.0,0,0,0,0,1,20085,38.2,30498,0,0,0,1,2017
merc,2.0,1,0,0,0,0,14999,55.4,27698,0,0,0,1,2019
merc,3.0,0,0,0,0,1,37941,35.8,27498,0,0,0,1,2016
merc,2.0,1,0,0,0,0,11301,61.4,32498,0,0,0,1,2019
merc,3.0,1,0,0,0,0,6279,32.8,54498,0,0,0,1,2019
merc,3.0,1,0,0,0,0,32726,36.2,34998,0,0,0,1,2016
merc,2.1,1,0,0,0,0,16742,56.5,28998,0,0,0,1,2016
merc,2.1,1,0,0,0,0,12629,61.4,24498,0,0,0,1,2019
merc,2.0,0,0,0,0,1,13526,47.9,20998,0,0,0,1,2017
merc,3.0,1,0,0,0,0,23578,54.3,19698,0,0,0,1,2015
merc,1.3,0,0,0,0,1,5189,53.3,23498,0,0,0,1,2018
merc,1.5,1,0,0,0,0,6324,65.7,21498,0,0,0,1,2019
merc,1.5,1,0,0,0,0,5685,65.7,21498,0,0,0,1,2019
merc,4.7,0,0,0,0,1,313,31.4,64998,0,0,0,1,2019
merc,3.0,1,0,0,0,0,17167,54.3,19498,0,0,0,1,2015
merc,2.0,0,0,0,0,1,68718,53.3,12298,0,0,0,1,2015
merc,2.1,1,0,0,0,0,4657,70.6,21998,0,0,0,1,2017
merc,2.1,1,0,0,0,0,30121,47.9,24998,0,0,0,1,2016
merc,2.1,1,0,0,0,0,23326,56.5,29998,0,0,0,1,2017
merc,2.1,1,0,0,0,0,30132,64.2,15635,0,0,0,1,2016
merc,2.1,1,0,0,0,0,21929,64.2,20685,0,0,0,1,2018
merc,2.0,1,0,0,0,0,33037,72.4,19498,0,0,0,1,2017
merc,3.0,1,0,0,0,0,9182,37.2,46998,0,0,0,1,2018
merc,2.1,1,0,0,0,0,27968,60.1,20498,0,0,0,1,2016
merc,2.1,1,0,0,0,0,14786,47.9,30298,0,0,0,1,2017
merc,3.0,1,0,0,0,0,28056,51.4,20298,0,0,0,1,2015
merc,3.0,0,0,0,0,1,20418,34.0,37998,0,0,0,1,2017
merc,3.0,1,0,0,0,0,31322,42.8,28998,0,0,0,1,2017
merc,2.1,1,0,0,0,0,41416,64.2,15298,0,0,0,1,2014
merc,2.1,1,0,0,0,0,30162,56.5,22998,0,0,0,1,2016
merc,2.1,1,0,0,0,0,11605,56.5,31998,0,0,0,1,2018
merc,2.0,0,0,0,0,1,629,32.9,36998,0,0,0,1,2019
merc,2.1,1,0,0,0,0,52029,56.5,15998,0,0,0,1,2016
merc,2.1,1,0,0,0,0,22888,55.4,18498,0,0,0,1,2015
merc,2.1,1,0,0,0,0,30639,56.5,24998,0,0,0,1,2016
merc,2.1,1,0,0,0,0,7220,56.5,33998,0,0,0,1,2018
merc,1.5,0,0,0,0,1,3814,44.1,33998,0,0,0,1,2019
merc,1.5,0,0,0,0,1,17,46.3,32998,0,0,0,1,2019
merc,3.0,1,0,0,0,0,29306,51.4,21998,0,0,0,1,2016
merc,2.1,1,0,0,0,0,22707,47.9,28698,0,0,0,1,2016
merc,1.5,0,0,0,0,1,15383,46.3,19998,0,0,0,1,2018
merc,2.9,1,0,0,0,0,5428,47.9,44498,0,0,0,1,2019
merc,1.6,1,0,0,0,0,24010,72.4,13998,0,1,0,0,2015
merc,3.0,1,0,0,0,0,19605,42.8,30498,0,0,0,1,2017
merc,2.0,1,0,0,0,0,15838,61.4,24498,0,0,0,1,2019
merc,2.1,1,0,0,0,0,33502,70.6,18498,0,0,0,1,2016
merc,1.5,1,0,0,0,0,12386,68.9,18998,0,0,0,1,2018
merc,2.1,1,0,0,0,0,37080,64.2,16498,0,0,0,1,2016
merc,2.1,1,0,0,0,0,42809,56.5,23998,0,0,0,1,2016
merc,2.1,1,0,0,0,0,20820,67.3,19498,0,0,0,1,2015
merc,2.1,1,0,0,0,0,73582,61.4,15498,0,0,0,1,2016
merc,2.0,1,0,0,0,0,47007,65.7,19498,0,0,0,1,2017
merc,2.0,1,0,0,0,0,926,45.6,39998,0,0,0,1,2019
merc,2.0,1,0,0,0,0,378,57.7,38998,0,0,0,1,2019
merc,2.0,0,0,0,0,1,17,47.1,32998,0,0,0,1,2019
merc,2.1,1,0,0,0,0,423,56.5,34998,0,0,0,1,2019
merc,2.0,1,0,0,0,0,9651,56.5,20998,0,0,0,1,2019
merc,3.0,1,0,0,0,0,35236,47.9,27498,0,0,0,1,2015
merc,2.1,1,0,0,0,0,20055,70.6,20298,0,0,0,1,2017
merc,1.3,0,0,0,0,1,15450,53.3,21998,0,0,0,1,2018
merc,1.3,0,0,0,0,1,19324,53.3,21998,0,0,0,1,2019
merc,2.0,0,0,0,0,1,17171,45.6,21998,0,0,0,1,2016
merc,3.0,1,0,0,0,0,33249,54.3,19498,0,0,0,1,2016
merc,2.1,1,0,0,0,0,23951,58.9,18998,0,0,0,1,2016
merc,3.0,1,0,0,0,0,16062,52.3,21998,0,0,0,1,2017
merc,1.5,1,0,0,0,0,22969,68.9,15245,0,1,0,0,2017
merc,2.1,1,0,0,0,0,98000,68.9,10995,0,1,0,0,2014
merc,1.5,1,0,0,0,0,83000,70.6,9995,0,1,0,0,2013
merc,3.0,1,0,0,0,0,16820,51.4,23995,0,0,0,1,2017
merc,3.0,0,0,0,0,1,9262,36.7,28650,0,0,0,1,2016
merc,2.1,1,0,0,0,0,37963,39.2,21998,0,0,0,1,2015
merc,2.1,1,0,0,0,0,39920,64.2,15698,0,0,0,1,2014
merc,2.1,1,0,0,0,0,25254,46.3,20498,0,1,0,0,2018
merc,2.0,0,0,1,0,0,2675,134.5,39998,0,0,0,1,2019
merc,2.1,1,0,0,0,0,18106,56.6,18498,0,0,0,1,2015
merc,2.0,0,0,1,0,0,31891,134.5,18498,0,0,0,1,2016
merc,2.1,1,0,0,0,0,23487,56.5,24498,0,0,0,1,2015
merc,2.1,1,0,0,0,0,20841,46.3,20498,0,1,0,0,2018
merc,2.1,1,0,0,0,0,22033,46.3,20498,0,1,0,0,2018
merc,2.0,0,0,0,0,1,2000,42.2,31998,0,0,0,1,2019
merc,2.0,0,0,0,0,1,28000,44.1,29998,0,0,0,1,2019
merc,1.5,0,0,0,0,1,22400,44.1,24998,0,0,0,1,2019
merc,3.0,1,0,0,0,0,34434,48.7,26498,0,0,0,1,2015
merc,2.0,0,0,0,0,1,2878,42.2,32998,0,0,0,1,2019
merc,2.0,0,0,0,0,1,4500,42.2,32998,0,0,0,1,2019
merc,2.0,0,0,0,0,1,836,43.5,29998,0,0,0,1,2019
merc,3.0,1,0,0,0,0,14149,42.8,30998,0,0,0,1,2016
merc,2.0,0,0,0,0,1,27801,47.9,19998,0,0,0,1,2016
merc,2.1,1,0,0,0,0,14462,67.3,23998,0,0,0,1,2017
merc,3.0,1,0,0,0,0,2669,47.1,48998,0,0,0,1,2019
merc,1.5,0,0,0,0,1,1887,46.3,32498,0,0,0,1,2019
merc,2.0,1,0,0,0,0,52570,65.7,19998,0,0,0,1,2017
merc,2.1,1,0,0,0,0,24732,47.9,27998,0,0,0,1,2016
merc,2.1,1,0,0,0,0,29302,70.6,18998,0,0,0,1,2016
merc,2.1,1,0,0,0,0,30825,47.9,28498,0,0,0,1,2017
merc,3.0,1,0,0,0,0,42577,54.3,17998,0,0,0,1,2015
merc,3.0,1,0,0,0,0,40348,54.3,18498,0,0,0,1,2015
merc,2.1,1,0,0,0,0,23772,64.2,15498,0,0,0,1,2014
merc,2.1,1,0,0,0,0,28808,61.4,18998,0,0,0,1,2017
merc,2.0,1,0,0,0,0,29511,65.7,19998,0,0,0,1,2016
merc,2.1,1,0,0,0,0,43696,55.4,15698,0,0,0,1,2014
merc,2.1,1,0,0,0,0,40220,56.5,25998,0,0,0,1,2016
merc,1.5,1,0,0,0,0,39057,74.3,15200,0,0,0,1,2016
merc,2.1,1,0,0,0,0,61363,44.8,15200,0,0,0,1,2013
merc,2.1,1,0,0,0,0,23286,68.9,15200,0,0,0,1,2016
merc,2.1,1,0,0,0,0,71657,44.8,15998,0,0,0,1,2014
merc,1.5,0,0,0,0,1,10455,46.3,22498,0,0,0,1,2019
merc,2.1,1,0,0,0,0,39017,56.5,17998,0,0,0,1,2016
merc,1.6,0,0,0,0,1,33562,50.4,11998,0,1,0,0,2013
