brand,engineSize,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,mileage,mpg,price,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto,year
toyota,2.0,0,0,0,0,1,19420,36.2,17250,0,1,0,0,2017
toyota,2.0,0,0,0,0,1,489,33.2,27950,0,1,0,0,2019
toyota,2.0,0,0,0,0,1,1055,33.2,27995,0,1,0,0,2020
toyota,2.0,0,0,0,0,1,19987,36.2,13999,0,1,0,0,2016
toyota,2.0,0,0,0,0,1,74599,39.8,9995,1,0,0,0,2012
toyota,2.0,0,0,0,0,1,81206,39.8,10499,1,0,0,0,2015
toyota,2.0,0,0,0,0,1,53000,36.2,11995,0,1,0,0,2012
toyota,2.0,0,0,0,0,1,49000,36.2,13495,0,1,0,0,2015
toyota,2.0,0,0,0,0,1,4000,32.8,24990,1,0,0,0,2019
toyota,2.0,0,0,0,0,1,6725,36.2,19500,0,1,0,0,2017
toyota,2.0,0,0,0,0,1,650,33.2,28000,0,1,0,0,2020
toyota,1.8,0,0,0,1,0,8006,85.6,22500,1,0,0,0,2019
toyota,1.8,0,0,0,0,1,129000,36.7,1300,0,1,0,0,2005
toyota,1.8,0,0,1,0,0,7445,85.6,20250,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,5000,72.4,26980,1,0,0,0,2020
toyota,1.8,0,0,1,0,0,8789,85.6,21995,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,2193,39.2,18995,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,9798,78.5,22498,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,8442,85.6,20998,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,3650,72.4,27990,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,7666,85.6,22520,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,6346,39.2,17440,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,9000,78.5,22990,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,3196,72.4,25570,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,1992,85.6,19998,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9500,78.5,23990,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,12158,85.6,19995,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,5500,72.4,24995,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,1350,72.4,24995,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,5000,78.5,23440,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9278,85.6,21990,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,5000,85.6,20990,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,10500,85.6,19990,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9100,58.9,21995,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9304,78.5,22070,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9500,85.6,22490,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,3500,39.2,15990,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,9023,72.4,21998,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9684,85.6,22075,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,2000,53.3,28990,1,0,0,0,2020
toyota,1.2,0,0,0,0,1,6503,39.2,16995,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,5087,39.2,18498,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,1751,72.4,25995,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,6195,72.4,24998,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,4720,78.5,23500,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,2839,85.6,21750,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,11408,85.6,21000,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,6788,85.6,23000,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,2430,78.5,25000,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,3579,72.4,23000,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,6415,72.4,24000,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9493,78.5,22500,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,5830,72.4,22790,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,9781,72.4,22790,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,8950,72.4,21490,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,12000,39.2,17250,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,7016,39.2,15998,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,13872,72.4,20498,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,2336,39.2,15990,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,3892,58.9,20488,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,4886,39.2,20288,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,9770,39.2,17995,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,8599,39.2,16490,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,5346,39.2,15990,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,3250,39.2,18290,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,4290,39.2,19998,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,3497,72.4,23888,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,6449,39.2,15990,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,998,53.3,27495,1,0,0,0,2020
toyota,2.0,0,0,1,0,0,3988,72.4,23448,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,5268,72.4,22990,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,1110,39.2,18295,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,1436,39.2,18995,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,9296,58.9,21490,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,8322,72.4,22790,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,9000,39.2,17490,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,8000,72.4,24388,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,10000,53.3,25988,1,0,0,0,2020
toyota,1.2,0,0,0,0,1,8328,39.2,16490,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,10836,78.5,21790,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,4890,39.2,16490,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,5651,72.4,24790,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9735,78.5,21490,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,8514,39.2,18495,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,4774,39.2,18495,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,7500,58.9,24995,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,3000,39.2,16995,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,12501,72.4,22790,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,6124,53.3,25990,1,0,0,0,2020
toyota,1.8,0,0,1,0,0,10124,85.6,21490,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,9107,72.4,21490,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,2535,72.4,23698,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,2797,62.8,22990,1,0,0,0,2020
toyota,2.0,0,0,1,0,0,1879,53.3,26490,1,0,0,0,2020
toyota,1.8,0,0,1,0,0,1697,56.5,25490,1,0,0,0,2020
toyota,2.0,0,0,1,0,0,13410,72.4,22990,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,4332,39.2,19990,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,8503,39.2,20990,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,3695,39.2,17890,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,2579,39.2,18995,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,6057,39.2,17990,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,2907,39.2,18690,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,7134,39.2,16990,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,25,39.2,16990,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,4451,72.4,22727,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,5668,72.4,20995,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,5250,85.6,20995,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,4633,78.5,22290,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,9625,39.2,16490,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,5804,85.6,19790,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,10000,39.2,15790,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,9999,39.2,17480,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,5000,57.7,24980,1,0,0,0,2020
toyota,1.2,0,0,0,0,1,3860,39.2,18990,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,9004,85.6,21495,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,4500,39.2,17960,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,4500,39.2,17960,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,5784,72.4,23995,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,6551,39.2,17995,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,6770,72.4,24795,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,500,39.2,18995,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,500,39.2,19995,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,10500,72.4,22595,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,1215,78.5,25595,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,5558,78.5,23445,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,6125,78.5,23395,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,2620,78.5,23445,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,2474,72.4,24998,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,6513,78.5,23498,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,6989,72.4,23995,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,11000,72.4,22995,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,3754,78.5,22995,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,987,53.3,28815,1,0,0,0,2020
toyota,1.8,0,0,1,0,0,11293,85.6,19995,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,5674,85.6,19995,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,9250,72.4,23995,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,5600,39.2,23495,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,2500,53.3,27995,1,0,0,0,2020
toyota,1.8,0,0,1,0,0,11449,78.5,21000,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,10,56.5,28000,1,0,0,0,2020
toyota,1.2,0,0,0,0,1,3510,39.2,17999,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,4412,78.5,20497,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,10016,78.5,23500,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,11051,85.6,21665,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,5102,39.2,21280,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,2535,72.4,24960,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,8970,39.2,19540,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,5922,85.6,20110,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,15631,72.4,23060,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,3636,53.3,26991,1,0,0,0,2020
toyota,1.8,0,0,1,0,0,5910,85.6,22900,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,8812,78.5,24025,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,1000,72.4,26495,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,1000,72.4,27795,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,4113,85.6,22999,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,8171,78.5,21999,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,3422,39.2,19990,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,6522,39.2,19900,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,11478,78.5,22000,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,10011,39.2,19290,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,7777,39.2,19995,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,14417,72.4,23888,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,2034,78.5,22495,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,2141,56.5,28495,1,0,0,0,2020
toyota,2.0,0,0,1,0,0,3998,72.4,25195,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,10420,85.6,21495,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,10120,78.5,21790,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,3989,57.7,24995,1,0,0,0,2020
toyota,1.8,0,0,1,0,0,636,62.8,22995,1,0,0,0,2020
toyota,2.0,0,0,1,0,0,3000,72.4,26995,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9333,78.5,21995,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,999,39.2,17495,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,12000,72.4,22050,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,1544,53.3,28795,1,0,0,0,2020
toyota,1.2,0,0,0,0,1,7345,39.2,20692,0,1,0,0,2020
toyota,1.8,0,0,1,0,0,20657,85.6,21495,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,8309,78.5,22514,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,943,53.3,29450,1,0,0,0,2020
toyota,2.0,0,0,1,0,0,3168,53.3,26950,1,0,0,0,2020
toyota,1.8,0,0,1,0,0,2136,56.5,24995,1,0,0,0,2020
toyota,2.0,0,0,1,0,0,6158,72.4,23000,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,7963,85.6,20689,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,384,39.2,19219,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,5000,78.5,21991,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,3459,72.4,22980,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,7317,39.2,15291,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,9980,72.4,22780,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,4568,39.2,19495,0,1,0,0,2020
toyota,1.8,0,0,1,0,0,7000,85.6,18991,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,13998,85.6,19291,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9264,78.5,23505,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,17197,39.2,17865,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,4942,85.6,20499,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,3390,72.4,27893,1,0,0,0,2020
toyota,1.8,0,0,1,0,0,9264,78.5,22226,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,6329,39.2,16821,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,5000,53.3,25998,1,0,0,0,2020
toyota,1.6,0,0,0,0,1,89000,39.2,1495,0,1,0,0,2003
toyota,2.0,0,0,1,0,0,6834,72.4,20995,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,151,39.2,17989,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,6500,72.4,26999,1,0,0,0,2019
toyota,1.8,0,0,0,0,1,111000,37.2,1250,0,1,0,0,2004
toyota,1.2,0,0,0,0,1,5517,39.2,16495,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,3792,39.2,17995,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,5139,39.2,16495,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,42,57.7,23995,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,100,53.3,25995,1,0,0,0,2020
toyota,1.8,0,0,1,0,0,10932,78.5,22250,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,14198,85.6,19995,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9111,78.5,22485,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,5372,85.6,20985,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,17095,72.4,21999,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,20,39.2,17999,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,20,39.2,17499,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,18020,39.2,16299,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,9244,85.6,21450,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,10436,78.5,20499,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,15,39.2,16491,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,7899,85.6,21450,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,8908,78.5,21450,1,0,0,0,2019
toyota,1.8,0,0,0,0,1,102000,34.5,2195,1,0,0,0,2003
toyota,1.8,0,0,1,0,0,4800,85.6,21995,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,3698,72.4,22691,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,10,39.2,15991,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,10,39.2,15991,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,8239,78.5,23490,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9317,85.6,25495,1,0,0,0,2019
toyota,1.6,0,0,0,0,1,76000,35.3,899,1,0,0,0,2001
toyota,1.2,0,0,0,0,1,15,39.2,17790,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,10,39.2,17990,0,1,0,0,2019
toyota,1.2,0,0,0,0,1,10,39.2,16990,0,1,0,0,2019
toyota,1.8,0,0,0,0,1,76300,36.7,4295,0,1,0,0,2008
toyota,1.8,0,0,1,0,0,7841,78.5,19795,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,10513,85.6,23395,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,6597,39.2,18700,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,6289,78.5,22700,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,97,39.2,16790,0,1,0,0,2019
toyota,2.0,0,0,1,0,0,3628,72.4,23700,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,3675,53.3,26700,1,0,0,0,2020
toyota,2.0,0,0,1,0,0,8087,72.4,23650,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,12000,78.5,21990,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,3000,39.2,19790,0,1,0,0,2020
toyota,1.8,0,0,1,0,0,8000,85.6,20450,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,3837,39.2,16200,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,3993,85.6,21491,1,0,0,0,2019
toyota,2.0,0,0,0,1,0,1112,53.3,25990,1,0,0,0,2020
toyota,1.8,0,0,1,0,0,9300,58.9,21850,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,3000,58.9,23550,1,0,0,0,2020
toyota,1.8,0,0,1,0,0,13000,78.5,21991,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9000,78.5,22850,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9968,85.6,19990,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,10175,85.6,19990,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,4000,72.4,25650,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,15481,78.5,21350,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,7000,78.5,22990,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,6000,78.5,22990,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,7000,85.6,23650,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,10055,78.5,21990,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,3000,39.2,18990,0,1,0,0,2020
toyota,1.8,0,0,1,0,0,6610,85.6,21500,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,9823,78.5,21690,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,9000,72.4,22750,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,8563,78.5,22250,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,2165,72.4,24495,1,0,0,0,2019
toyota,2.0,0,0,1,0,0,6568,72.4,24295,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,7575,78.5,22000,1,0,0,0,2019
toyota,1.2,0,0,0,0,1,6170,39.2,16500,0,1,0,0,2019
toyota,1.8,0,0,1,0,0,6033,78.5,23500,1,0,0,0,2019
toyota,1.8,0,0,0,0,1,71248,36.7,2795,0,1,0,0,2007
toyota,1.4,1,0,0,0,0,88150,58.9,2495,0,1,0,0,2005
toyota,1.6,0,0,0,0,1,77500,40.4,3495,0,1,0,0,2005
toyota,1.8,0,0,0,0,1,96000,36.7,2095,0,1,0,0,2004
toyota,2.0,0,0,1,0,0,3568,72.4,23250,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,7792,78.5,21494,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,10353,85.6,21249,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,7125,85.6,21250,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,8661,78.5,21995,1,0,0,0,2019
toyota,1.8,0,0,1,0,0,4319,85.6,22995,1,0,0,0,2019
toyota,2.5,0,0,0,1,0,13326,51.1,30500,1,0,0,0,2019
toyota,2.5,0,0,1,0,0,30379,57.6,20000,1,0,0,0,2017
toyota,2.0,1,0,0,0,0,25271,60.1,16500,0,1,0,0,2017
toyota,2.0,1,0,0,0,0,11291,60.1,15995,0,1,0,0,2016
toyota,2.0,1,0,0,0,0,45757,57.6,13500,0,1,0,0,2015
toyota,2.5,0,0,1,0,0,25170,55.4,22480,1,0,0,0,2017
toyota,2.2,1,0,0,0,0,43830,42.2,13698,1,0,0,0,2015
toyota,2.5,0,0,1,0,0,58377,55.4,17998,1,0,0,0,2016
toyota,2.0,1,0,0,0,0,40054,60.1,14998,0,1,0,0,2016
toyota,2.2,1,0,0,0,0,45322,42.2,10998,1,0,0,0,2013
toyota,2.0,1,0,0,0,0,32061,60.1,13498,0,1,0,0,2016
toyota,2.0,0,0,0,0,1,26528,43.5,17500,1,0,0,0,2017
toyota,2.0,0,0,0,0,1,37539,43.5,16498,1,0,0,0,2017
toyota,2.0,1,0,0,0,0,80049,53.0,9698,0,1,0,0,2014
